ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,73,-1,-1,-1,-1,-1,-1
_15_24,5,0,-1,15,11,3,16,4,-1
_25_34,20,0,-1,-1,6,0,10,16,-1
_35_44,34,3,-1,-1,5,3,3,13,-1
_45_54,35,6,-1,-1,0,0,0,12,-1
_55_64,14,0,-1,-1,7,0,0,10,-1
_65_74,20,0,-1,-1,0,3,0,0,-1
_75_84,16,0,-1,-1,0,0,0,4,-1
_85_99,3,0,-1,-1,0,0,0,3,-1
