ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,114,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,42,39,9,0,4,-1
_25_34,36,0,-1,-1,16,0,4,0,-1
_35_44,69,0,-1,-1,0,0,3,3,-1
_45_54,71,3,-1,-1,0,0,0,3,-1
_55_64,84,3,-1,-1,0,0,0,3,-1
_65_74,19,0,-1,-1,0,0,4,0,-1
_75_84,8,0,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
