ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,118,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,43,28,6,3,0,-1
_25_34,13,0,-1,-1,5,0,0,0,-1
_35_44,50,3,-1,-1,3,0,3,0,-1
_45_54,76,3,-1,-1,3,3,0,0,-1
_55_64,36,0,-1,-1,0,0,0,0,-1
_65_74,21,0,-1,-1,0,0,0,0,-1
_75_84,4,0,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
