ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,104,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,9,14,14,0,3,-1
_25_34,15,0,-1,-1,7,0,0,4,-1
_35_44,22,3,-1,-1,0,0,0,3,-1
_45_54,28,0,-1,-1,0,6,0,9,-1
_55_64,12,0,-1,-1,0,0,10,9,-1
_65_74,28,5,-1,-1,0,0,0,6,-1
_75_84,8,0,-1,-1,0,0,3,3,-1
_85_99,0,0,-1,-1,0,0,0,3,-1
