ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,113,-1,-1,-1,-1,-1,-1
_15_24,3,0,-1,29,17,3,14,3,-1
_25_34,54,0,-1,-1,8,0,6,0,-1
_35_44,60,4,-1,-1,3,0,0,7,-1
_45_54,45,0,-1,-1,3,0,0,7,-1
_55_64,36,3,-1,-1,0,0,0,3,-1
_65_74,48,0,-1,-1,0,3,0,6,-1
_75_84,20,0,-1,-1,0,0,0,6,-1
_85_99,4,0,-1,-1,0,0,0,0,-1
