ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,61,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,36,9,0,7,0,-1
_25_34,10,0,-1,-1,3,0,3,0,-1
_35_44,31,3,-1,-1,3,0,0,0,-1
_45_54,41,3,-1,-1,3,0,3,0,-1
_55_64,39,0,-1,-1,0,0,0,6,-1
_65_74,17,0,-1,-1,0,0,0,0,-1
_75_84,8,0,-1,-1,0,0,0,0,-1
_85_99,3,0,-1,-1,0,0,0,0,-1
