ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,122,-1,-1,-1,-1,-1,-1
_15_24,3,0,-1,38,23,6,0,0,-1
_25_34,53,3,-1,-1,16,3,3,0,-1
_35_44,65,0,-1,-1,0,0,3,9,-1
_45_54,63,3,-1,-1,0,0,3,4,-1
_55_64,29,0,-1,-1,0,0,3,0,-1
_65_74,12,0,-1,-1,0,0,0,0,-1
_75_84,3,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
