ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,62,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,16,26,0,0,0,-1
_25_34,11,0,-1,-1,14,4,0,0,-1
_35_44,36,0,-1,-1,4,0,0,0,-1
_45_54,35,0,-1,-1,0,0,0,0,-1
_55_64,37,3,-1,-1,0,6,0,6,-1
_65_74,12,0,-1,-1,0,0,0,0,-1
_75_84,10,0,-1,-1,0,0,0,0,-1
_85_99,0,4,-1,-1,0,0,0,0,-1
