ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,106,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,39,37,3,3,0,-1
_25_34,18,3,-1,-1,29,3,3,0,-1
_35_44,56,3,-1,-1,13,3,0,6,-1
_45_54,51,3,-1,-1,0,3,3,0,-1
_55_64,35,4,-1,-1,3,6,0,4,-1
_65_74,34,0,-1,-1,0,3,0,0,-1
_75_84,23,0,-1,-1,0,0,0,6,-1
_85_99,4,0,-1,-1,0,0,0,0,-1
