ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,46,-1,-1,-1,-1,-1,-1
_15_24,4,0,-1,8,15,5,0,4,-1
_25_34,12,0,-1,-1,7,3,0,0,-1
_35_44,23,3,-1,-1,3,0,3,3,-1
_45_54,36,0,-1,-1,4,0,3,4,-1
_55_64,28,0,-1,-1,0,0,3,3,-1
_65_74,20,0,-1,-1,0,0,0,3,-1
_75_84,17,0,-1,-1,0,3,0,5,-1
_85_99,0,0,-1,-1,0,0,0,5,-1
