ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,98,-1,-1,-1,-1,-1,-1
_15_24,4,0,-1,16,31,6,5,0,-1
_25_34,37,0,-1,-1,25,11,0,3,-1
_35_44,49,0,-1,-1,9,3,0,6,-1
_45_54,51,0,-1,-1,0,0,0,6,-1
_55_64,49,3,-1,-1,3,0,3,3,-1
_65_74,16,4,-1,-1,0,0,0,5,-1
_75_84,7,0,-1,-1,0,3,0,3,-1
_85_99,4,0,-1,-1,0,0,0,4,-1
