ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,113,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,23,21,6,0,0,-1
_25_34,32,0,-1,-1,14,6,0,3,-1
_35_44,41,0,-1,-1,7,3,3,6,-1
_45_54,36,3,-1,-1,0,0,3,11,-1
_55_64,33,3,-1,-1,0,0,0,3,-1
_65_74,16,0,-1,-1,0,0,0,3,-1
_75_84,7,3,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
