ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,34,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,14,3,23,53,3,-1
_25_34,49,0,-1,-1,3,14,36,19,-1
_35_44,39,0,-1,-1,3,0,3,8,-1
_45_54,12,0,-1,-1,0,0,5,5,-1
_55_64,9,0,-1,-1,0,0,0,3,-1
_65_74,3,3,-1,-1,0,0,0,3,-1
_75_84,3,0,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
