ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,113,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,26,27,0,0,0,-1
_25_34,20,0,-1,-1,9,6,0,4,-1
_35_44,59,0,-1,-1,3,0,3,0,-1
_45_54,52,0,-1,-1,0,0,0,6,-1
_55_64,32,0,-1,-1,3,0,0,6,-1
_65_74,41,0,-1,-1,0,0,3,0,-1
_75_84,25,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
