ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,87,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,20,14,0,0,0,-1
_25_34,22,0,-1,-1,7,0,0,0,-1
_35_44,31,4,-1,-1,3,0,3,0,-1
_45_54,43,3,-1,-1,3,0,0,0,-1
_55_64,49,0,-1,-1,0,3,3,6,-1
_65_74,25,0,-1,-1,0,0,0,0,-1
_75_84,5,0,-1,-1,0,3,3,0,-1
_85_99,3,0,-1,-1,0,0,0,0,-1
