ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,220,-1,-1,-1,-1,-1,-1
_15_24,5,0,-1,56,46,6,0,0,-1
_25_34,58,0,-1,-1,9,0,5,4,-1
_35_44,136,3,-1,-1,3,3,0,0,-1
_45_54,111,4,-1,-1,0,0,0,0,-1
_55_64,61,0,-1,-1,0,0,0,3,-1
_65_74,25,0,-1,-1,0,0,0,0,-1
_75_84,7,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
