ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,110,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,40,32,3,0,0,-1
_25_34,14,0,-1,-1,11,6,0,0,-1
_35_44,58,0,-1,-1,4,0,3,0,-1
_45_54,66,3,-1,-1,0,0,0,0,-1
_55_64,57,0,-1,-1,0,0,0,4,-1
_65_74,29,0,-1,-1,0,0,0,4,-1
_75_84,26,0,-1,-1,0,0,3,8,-1
_85_99,10,0,-1,-1,0,0,0,6,-1
