ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,129,-1,-1,-1,-1,-1,-1
_15_24,8,0,-1,22,27,8,0,0,-1
_25_34,56,0,-1,-1,6,3,5,12,-1
_35_44,74,0,-1,-1,0,0,0,5,-1
_45_54,52,7,-1,-1,0,0,0,0,-1
_55_64,33,0,-1,-1,0,0,3,0,-1
_65_74,20,0,-1,-1,0,0,0,0,-1
_75_84,3,0,-1,-1,0,3,0,0,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
