ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,125,-1,-1,-1,-1,-1,-1
_15_24,7,0,-1,23,13,15,3,3,-1
_25_34,68,3,-1,-1,11,7,7,5,-1
_35_44,59,0,-1,-1,7,9,0,6,-1
_45_54,27,4,-1,-1,0,0,3,4,-1
_55_64,21,3,-1,-1,0,0,3,8,-1
_65_74,13,0,-1,-1,0,0,0,3,-1
_75_84,6,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
