ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,63,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,9,17,3,3,3,-1
_25_34,11,3,-1,-1,6,6,6,12,-1
_35_44,21,3,-1,-1,5,3,0,7,-1
_45_54,31,3,-1,-1,4,3,3,13,-1
_55_64,23,0,-1,-1,4,0,0,12,-1
_65_74,28,0,-1,-1,0,0,3,3,-1
_75_84,13,0,-1,-1,0,3,0,8,-1
_85_99,6,0,-1,-1,0,0,0,3,-1
