ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,77,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,18,13,6,0,3,-1
_25_34,16,0,-1,-1,3,0,0,0,-1
_35_44,38,4,-1,-1,0,0,0,8,-1
_45_54,26,0,-1,-1,0,0,4,3,-1
_55_64,15,0,-1,-1,0,0,0,4,-1
_65_74,8,0,-1,-1,0,0,0,6,-1
_75_84,9,0,-1,-1,0,0,0,8,-1
_85_99,0,0,-1,-1,0,3,0,0,-1
