ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,68,-1,-1,-1,-1,-1,-1
_15_24,10,0,-1,24,11,10,20,5,-1
_25_34,74,0,-1,-1,9,17,19,12,-1
_35_44,57,0,-1,-1,6,3,7,12,-1
_45_54,43,4,-1,-1,0,0,3,4,-1
_55_64,28,0,-1,-1,0,0,0,6,-1
_65_74,18,3,-1,-1,0,0,3,0,-1
_75_84,9,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,0,0,3,-1
