ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,39,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,9,7,3,12,0,-1
_25_34,32,0,-1,-1,4,13,6,8,-1
_35_44,32,0,-1,-1,0,0,3,0,-1
_45_54,21,3,-1,-1,0,0,3,3,-1
_55_64,13,3,-1,-1,0,0,0,11,-1
_65_74,15,0,-1,-1,0,0,0,5,-1
_75_84,5,0,-1,-1,0,0,3,3,-1
_85_99,4,0,-1,-1,0,0,0,0,-1
