ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,112,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,61,21,0,0,0,-1
_25_34,10,0,-1,-1,19,0,3,0,-1
_35_44,47,0,-1,-1,6,0,0,3,-1
_45_54,67,4,-1,-1,0,0,0,3,-1
_55_64,72,0,-1,-1,0,0,0,3,-1
_65_74,37,0,-1,-1,0,0,0,0,-1
_75_84,19,0,-1,-1,0,0,0,3,-1
_85_99,3,0,-1,-1,0,0,0,0,-1
