ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,91,-1,-1,-1,-1,-1,-1
_15_24,8,0,-1,19,16,3,0,0,-1
_25_34,49,0,-1,-1,0,3,0,3,-1
_35_44,49,3,-1,-1,4,0,0,0,-1
_45_54,37,0,-1,-1,0,3,0,7,-1
_55_64,24,0,-1,-1,0,0,0,0,-1
_65_74,23,0,-1,-1,0,0,0,3,-1
_75_84,6,0,-1,-1,0,0,0,5,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
