ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,82,-1,-1,-1,-1,-1,-1
_15_24,9,0,-1,26,37,6,0,0,-1
_25_34,32,0,-1,-1,12,5,4,7,-1
_35_44,44,3,-1,-1,5,8,3,13,-1
_45_54,43,0,-1,-1,0,0,9,10,-1
_55_64,37,4,-1,-1,3,3,0,4,-1
_65_74,20,0,-1,-1,0,0,0,0,-1
_75_84,4,3,-1,-1,0,3,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
