ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,118,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,30,23,4,3,3,-1
_25_34,32,0,-1,-1,12,3,0,6,-1
_35_44,48,0,-1,-1,10,7,0,3,-1
_45_54,49,5,-1,-1,3,0,0,4,-1
_55_64,31,0,-1,-1,0,3,0,4,-1
_65_74,23,0,-1,-1,0,0,3,5,-1
_75_84,19,3,-1,-1,0,0,0,4,-1
_85_99,3,0,-1,-1,0,0,0,0,-1
