ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,123,-1,-1,-1,-1,-1,-1
_15_24,17,0,-1,23,19,6,7,6,-1
_25_34,74,3,-1,-1,7,3,4,8,-1
_35_44,57,3,-1,-1,3,3,0,14,-1
_45_54,55,3,-1,-1,0,0,0,5,-1
_55_64,32,0,-1,-1,0,0,0,3,-1
_65_74,9,3,-1,-1,0,0,0,0,-1
_75_84,6,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,3,0,0,-1
