ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,61,-1,-1,-1,-1,-1,-1
_15_24,3,0,-1,19,8,3,0,3,-1
_25_34,16,0,-1,-1,8,14,0,3,-1
_35_44,27,3,-1,-1,0,11,0,4,-1
_45_54,26,0,-1,-1,3,3,0,8,-1
_55_64,25,0,-1,-1,3,0,0,7,-1
_65_74,8,0,-1,-1,0,0,0,9,-1
_75_84,7,3,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
