ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,152,-1,-1,-1,-1,-1,-1
_15_24,10,0,-1,41,59,9,0,3,-1
_25_34,22,3,-1,-1,25,7,0,0,-1
_35_44,57,3,-1,-1,11,5,0,3,-1
_45_54,54,0,-1,-1,7,0,0,0,-1
_55_64,38,0,-1,-1,0,3,0,3,-1
_65_74,37,4,-1,-1,0,0,0,0,-1
_75_84,9,0,-1,-1,0,0,3,3,-1
_85_99,3,0,-1,-1,0,0,0,0,-1
