ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,148,-1,-1,-1,-1,-1,-1
_15_24,9,0,-1,21,30,7,0,3,-1
_25_34,58,3,-1,-1,14,5,4,3,-1
_35_44,86,3,-1,-1,0,4,0,3,-1
_45_54,65,0,-1,-1,0,0,0,3,-1
_55_64,34,3,-1,-1,3,0,0,3,-1
_65_74,3,0,-1,-1,0,3,0,3,-1
_75_84,3,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
