ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,156,-1,-1,-1,-1,-1,-1
_15_24,9,0,-1,35,29,7,0,0,-1
_25_34,47,0,-1,-1,18,9,0,0,-1
_35_44,71,5,-1,-1,5,3,0,0,-1
_45_54,47,4,-1,-1,0,0,0,7,-1
_55_64,29,0,-1,-1,0,0,0,0,-1
_65_74,12,0,-1,-1,0,0,0,0,-1
_75_84,5,0,-1,-1,0,3,0,0,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
