ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,54,-1,-1,-1,-1,-1,-1
_15_24,4,0,-1,6,8,3,0,3,-1
_25_34,15,0,-1,-1,3,0,0,0,-1
_35_44,23,0,-1,-1,3,0,0,3,-1
_45_54,32,3,-1,-1,3,3,0,3,-1
_55_64,22,0,-1,-1,0,0,0,3,-1
_65_74,5,0,-1,-1,0,0,0,0,-1
_75_84,5,0,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,3,0,0,-1
