ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,44,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,16,9,0,25,0,-1
_25_34,14,0,-1,-1,3,0,15,6,-1
_35_44,18,0,-1,-1,3,0,10,8,-1
_45_54,22,0,-1,-1,7,0,7,16,-1
_55_64,18,0,-1,-1,0,5,3,5,-1
_65_74,5,0,-1,-1,0,0,0,0,-1
_75_84,3,0,-1,-1,0,0,0,5,-1
_85_99,4,0,-1,-1,0,0,0,0,-1
