ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,78,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,10,8,11,0,0,-1
_25_34,62,0,-1,-1,7,3,0,9,-1
_35_44,49,3,-1,-1,5,0,3,6,-1
_45_54,33,0,-1,-1,3,0,0,8,-1
_55_64,21,0,-1,-1,0,0,3,9,-1
_65_74,23,0,-1,-1,3,0,0,4,-1
_75_84,13,0,-1,-1,0,3,3,3,-1
_85_99,3,0,-1,-1,0,0,0,0,-1
