ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,114,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,33,40,0,0,0,-1
_25_34,32,3,-1,-1,19,6,0,0,-1
_35_44,57,0,-1,-1,15,3,0,0,-1
_45_54,36,0,-1,-1,0,9,0,4,-1
_55_64,49,4,-1,-1,0,4,0,4,-1
_65_74,29,3,-1,-1,0,0,0,3,-1
_75_84,3,3,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
