ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,111,-1,-1,-1,-1,-1,-1
_15_24,7,7,-1,17,33,4,0,0,-1
_25_34,49,0,-1,-1,16,3,0,6,-1
_35_44,36,0,-1,-1,4,0,6,8,-1
_45_54,45,0,-1,-1,0,0,0,6,-1
_55_64,34,3,-1,-1,0,3,3,0,-1
_65_74,4,0,-1,-1,0,0,0,0,-1
_75_84,0,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,0,0,3,-1
