ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,62,-1,-1,-1,-1,-1,-1
_15_24,10,0,-1,11,16,3,0,0,-1
_25_34,29,0,-1,-1,6,8,3,0,-1
_35_44,19,0,-1,-1,4,0,0,6,-1
_45_54,30,3,-1,-1,3,3,0,6,-1
_55_64,30,0,-1,-1,0,0,0,0,-1
_65_74,15,0,-1,-1,0,0,0,0,-1
_75_84,7,3,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
