ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,44,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,13,9,4,0,0,-1
_25_34,6,0,-1,-1,12,0,0,3,-1
_35_44,23,0,-1,-1,0,0,5,0,-1
_45_54,20,0,-1,-1,0,0,0,3,-1
_55_64,25,0,-1,-1,0,0,0,0,-1
_65_74,11,0,-1,-1,0,0,0,0,-1
_75_84,5,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,3,0,0,-1
