ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,68,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,25,23,0,3,0,-1
_25_34,11,0,-1,-1,19,0,0,0,-1
_35_44,34,3,-1,-1,0,6,0,3,-1
_45_54,46,0,-1,-1,0,0,0,3,-1
_55_64,38,0,-1,-1,0,0,0,0,-1
_65_74,14,0,-1,-1,0,3,0,0,-1
_75_84,5,0,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
