ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,155,-1,-1,-1,-1,-1,-1
_15_24,5,0,-1,81,41,3,3,3,-1
_25_34,31,0,-1,-1,26,3,0,5,-1
_35_44,65,0,-1,-1,8,3,0,3,-1
_45_54,96,0,-1,-1,0,4,0,3,-1
_55_64,69,0,-1,-1,0,3,0,3,-1
_65_74,30,0,-1,-1,0,3,0,4,-1
_75_84,11,4,-1,-1,0,4,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
