ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,81,-1,-1,-1,-1,-1,-1
_15_24,4,0,-1,16,12,0,0,0,-1
_25_34,24,0,-1,-1,7,0,0,0,-1
_35_44,21,0,-1,-1,3,6,5,5,-1
_45_54,23,3,-1,-1,0,0,3,9,-1
_55_64,20,0,-1,-1,0,0,0,9,-1
_65_74,13,3,-1,-1,0,0,0,6,-1
_75_84,14,0,-1,-1,0,0,0,0,-1
_85_99,5,0,-1,-1,0,0,0,0,-1
