ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,116,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,63,19,0,0,4,-1
_25_34,6,0,-1,-1,13,3,0,0,-1
_35_44,42,0,-1,-1,3,0,0,0,-1
_45_54,82,0,-1,-1,3,0,0,0,-1
_55_64,56,6,-1,-1,3,0,0,3,-1
_65_74,36,0,-1,-1,0,0,0,3,-1
_75_84,22,0,-1,-1,0,0,0,3,-1
_85_99,5,0,-1,-1,0,0,0,0,-1
