"cd_code","sla_code","sla_name"
1390701,105555950,"North Sydney (A)"
1390702,105555950,"North Sydney (A)"
1390703,105555950,"North Sydney (A)"
1390704,105555950,"North Sydney (A)"
1390705,105555950,"North Sydney (A)"
1390706,105555950,"North Sydney (A)"
1390707,105555950,"North Sydney (A)"
1390708,105555950,"North Sydney (A)"
1390709,105555950,"North Sydney (A)"
1390710,105555950,"North Sydney (A)"
1390711,105555950,"North Sydney (A)"
1390712,105555950,"North Sydney (A)"
1390713,105555950,"North Sydney (A)"
1390801,105555950,"North Sydney (A)"
1390802,105555950,"North Sydney (A)"
1390803,105555950,"North Sydney (A)"
1390804,105555950,"North Sydney (A)"
1390805,105555950,"North Sydney (A)"
1390806,105555950,"North Sydney (A)"
1390807,105555950,"North Sydney (A)"
1390808,105555950,"North Sydney (A)"
1390809,105555950,"North Sydney (A)"
1390810,105555950,"North Sydney (A)"
1390811,105555950,"North Sydney (A)"
1390812,105555950,"North Sydney (A)"
1390813,105555950,"North Sydney (A)"
1390814,105555950,"North Sydney (A)"
1390901,105555950,"North Sydney (A)"
1390902,105555950,"North Sydney (A)"
1390903,105555950,"North Sydney (A)"
1390904,105555950,"North Sydney (A)"
1390905,105555950,"North Sydney (A)"
1390906,105555950,"North Sydney (A)"
1390907,105555950,"North Sydney (A)"
1390908,105555950,"North Sydney (A)"
1390909,105555950,"North Sydney (A)"
1390910,105555950,"North Sydney (A)"
1390911,105555950,"North Sydney (A)"
1390912,105555950,"North Sydney (A)"
1390913,105555950,"North Sydney (A)"
1390914,105555950,"North Sydney (A)"
1391001,105555950,"North Sydney (A)"
1391002,105555950,"North Sydney (A)"
1391003,105555950,"North Sydney (A)"
1391004,105555950,"North Sydney (A)"
1391005,105555950,"North Sydney (A)"
1391006,105555950,"North Sydney (A)"
1391007,105555950,"North Sydney (A)"
1391008,105555950,"North Sydney (A)"
1391009,105555950,"North Sydney (A)"
1391010,105555950,"North Sydney (A)"
1391011,105555950,"North Sydney (A)"
1391101,105555950,"North Sydney (A)"
1391102,105555950,"North Sydney (A)"
1391103,105555950,"North Sydney (A)"
1391104,105555950,"North Sydney (A)"
1391105,105555950,"North Sydney (A)"
1391106,105555950,"North Sydney (A)"
1391107,105555950,"North Sydney (A)"
1391108,105555950,"North Sydney (A)"
1391109,105555950,"North Sydney (A)"
1391110,105555950,"North Sydney (A)"
1391111,105555950,"North Sydney (A)"
1391112,105555950,"North Sydney (A)"
1391201,105555350,"Mosman (A)"
1391202,105555350,"Mosman (A)"
1391203,105555350,"Mosman (A)"
1391204,105555350,"Mosman (A)"
1391205,105555350,"Mosman (A)"
1391206,105555350,"Mosman (A)"
1391207,105555350,"Mosman (A)"
1391208,105555350,"Mosman (A)"
1391209,105555350,"Mosman (A)"
1391210,105555350,"Mosman (A)"
1391211,105555350,"Mosman (A)"
1391301,105555350,"Mosman (A)"
1391302,105555350,"Mosman (A)"
1391303,105555350,"Mosman (A)"
1391304,105555350,"Mosman (A)"
1391305,105555350,"Mosman (A)"
1391306,105555350,"Mosman (A)"
1391307,105555350,"Mosman (A)"
1391308,105555350,"Mosman (A)"
1391309,105555350,"Mosman (A)"
1391310,105555350,"Mosman (A)"
1391401,105555350,"Mosman (A)"
1391402,105555350,"Mosman (A)"
1391403,105555350,"Mosman (A)"
1391404,105555350,"Mosman (A)"
1391405,105555350,"Mosman (A)"
1391406,105555350,"Mosman (A)"
1391407,105555350,"Mosman (A)"
1391408,105555350,"Mosman (A)"
1391409,105555350,"Mosman (A)"
1391501,105555350,"Mosman (A)"
1391502,105555350,"Mosman (A)"
1391503,105555350,"Mosman (A)"
1391505,105555350,"Mosman (A)"
1391506,105555350,"Mosman (A)"
1391507,105555350,"Mosman (A)"
1391508,105555350,"Mosman (A)"
1391509,105555350,"Mosman (A)"
1391510,105555350,"Mosman (A)"
1391601,105555350,"Mosman (A)"
1391602,105555350,"Mosman (A)"
1391603,105555350,"Mosman (A)"
1391604,105555350,"Mosman (A)"
1391605,105555350,"Mosman (A)"
1391606,105555350,"Mosman (A)"
1391607,105555350,"Mosman (A)"
1391608,105555350,"Mosman (A)"
1391609,105555350,"Mosman (A)"
1391702,105555350,"Mosman (A)"
1391703,105555350,"Mosman (A)"
1391704,105555350,"Mosman (A)"
1391705,105555350,"Mosman (A)"
1391706,105555350,"Mosman (A)"
1391707,105555350,"Mosman (A)"
1391708,105555350,"Mosman (A)"
1391709,105555350,"Mosman (A)"
1391710,105555350,"Mosman (A)"
1391711,105555350,"Mosman (A)"
1391712,105555350,"Mosman (A)"
1400101,105057201,"Sydney (C) - Inner"
1400102,105057201,"Sydney (C) - Inner"
1400103,105057201,"Sydney (C) - Inner"
1400104,105057201,"Sydney (C) - Inner"
1400105,105057204,"Sydney (C) - East"
1400106,105057201,"Sydney (C) - Inner"
1400107,105057201,"Sydney (C) - Inner"
1400109,105057201,"Sydney (C) - Inner"
1400110,105057201,"Sydney (C) - Inner"
1400111,105057201,"Sydney (C) - Inner"
1400112,105057201,"Sydney (C) - Inner"
1400113,105057201,"Sydney (C) - Inner"
1400114,105057201,"Sydney (C) - Inner"
1400115,105057201,"Sydney (C) - Inner"
1400116,105057201,"Sydney (C) - Inner"
1400117,105057201,"Sydney (C) - Inner"
1400118,105057201,"Sydney (C) - Inner"
1400119,105057201,"Sydney (C) - Inner"
1400120,105057201,"Sydney (C) - Inner"
1400121,105057201,"Sydney (C) - Inner"
1400122,105057204,"Sydney (C) - East"
1400123,105057201,"Sydney (C) - Inner"
1400201,105057206,"Sydney (C) - West"
1400202,105057206,"Sydney (C) - West"
1400203,105057206,"Sydney (C) - West"
1400204,105057206,"Sydney (C) - West"
1400205,105057206,"Sydney (C) - West"
1400206,105057206,"Sydney (C) - West"
1400207,105057206,"Sydney (C) - West"
1400208,105057206,"Sydney (C) - West"
1400209,105057206,"Sydney (C) - West"
1400210,105057206,"Sydney (C) - West"
1400211,105057206,"Sydney (C) - West"
1400212,105057206,"Sydney (C) - West"
1400213,105057206,"Sydney (C) - West"
1400214,105057206,"Sydney (C) - West"
1400215,105057206,"Sydney (C) - West"
1400216,105057206,"Sydney (C) - West"
1400217,105057206,"Sydney (C) - West"
1400218,105057206,"Sydney (C) - West"
1400219,105057206,"Sydney (C) - West"
1400220,105057206,"Sydney (C) - West"
1400301,105057206,"Sydney (C) - West"
1400302,105057206,"Sydney (C) - West"
1400303,105057206,"Sydney (C) - West"
1400304,105057206,"Sydney (C) - West"
1400305,105057206,"Sydney (C) - West"
1400306,105057205,"Sydney (C) - South"
1400307,105057205,"Sydney (C) - South"
1400308,105057205,"Sydney (C) - South"
1400309,105057206,"Sydney (C) - West"
1400310,105057206,"Sydney (C) - West"
1400311,105057206,"Sydney (C) - West"
1400312,105057206,"Sydney (C) - West"
1400313,105057206,"Sydney (C) - West"
1400314,105057206,"Sydney (C) - West"
1400315,105057206,"Sydney (C) - West"
1400316,105057206,"Sydney (C) - West"
1400317,105057206,"Sydney (C) - West"
1400318,105057206,"Sydney (C) - West"
1400319,105057206,"Sydney (C) - West"
1400320,105057206,"Sydney (C) - West"
1400321,105057206,"Sydney (C) - West"
1400401,105057205,"Sydney (C) - South"
1400402,105057205,"Sydney (C) - South"
1400403,105057205,"Sydney (C) - South"
1400404,105057205,"Sydney (C) - South"
1400405,105057205,"Sydney (C) - South"
1400406,105057205,"Sydney (C) - South"
1400407,105057205,"Sydney (C) - South"
1400408,105057205,"Sydney (C) - South"
1400409,105057205,"Sydney (C) - South"
1400501,105057205,"Sydney (C) - South"
1400502,105057205,"Sydney (C) - South"
1400503,105057205,"Sydney (C) - South"
1400504,105057205,"Sydney (C) - South"
1400505,105057205,"Sydney (C) - South"
1400506,105057205,"Sydney (C) - South"
1400507,105057205,"Sydney (C) - South"
1400508,105057205,"Sydney (C) - South"
1400509,105057205,"Sydney (C) - South"
1400510,105057205,"Sydney (C) - South"
1400511,105057205,"Sydney (C) - South"
1400512,105057205,"Sydney (C) - South"
1400601,105057205,"Sydney (C) - South"
1400602,105057205,"Sydney (C) - South"
1400603,105057205,"Sydney (C) - South"
1400604,105057205,"Sydney (C) - South"
1400605,105057205,"Sydney (C) - South"
1400606,105057205,"Sydney (C) - South"
1400607,105057205,"Sydney (C) - South"
1400608,105057205,"Sydney (C) - South"
1400609,105057205,"Sydney (C) - South"
1400610,105057205,"Sydney (C) - South"
1400611,105057205,"Sydney (C) - South"
1400612,105057205,"Sydney (C) - South"
1400613,105057205,"Sydney (C) - South"
1400614,105057205,"Sydney (C) - South"
1400615,105057205,"Sydney (C) - South"
1400616,105057205,"Sydney (C) - South"
1400617,105057205,"Sydney (C) - South"
1400618,105057205,"Sydney (C) - South"
1400619,105057205,"Sydney (C) - South"
1400701,105057205,"Sydney (C) - South"
1400702,105057205,"Sydney (C) - South"
1400703,105057205,"Sydney (C) - South"
1400704,105057205,"Sydney (C) - South"
1400705,105057205,"Sydney (C) - South"
1400706,105057205,"Sydney (C) - South"
1400707,105057205,"Sydney (C) - South"
1400708,105057205,"Sydney (C) - South"
1400709,105057205,"Sydney (C) - South"
1400710,105057205,"Sydney (C) - South"
1400711,105057205,"Sydney (C) - South"
1400712,105057205,"Sydney (C) - South"
1400713,105057205,"Sydney (C) - South"
1400714,105057205,"Sydney (C) - South"
1400715,105057205,"Sydney (C) - South"
1400716,105057205,"Sydney (C) - South"
1400717,105057205,"Sydney (C) - South"
1400718,105057205,"Sydney (C) - South"
1400719,105057205,"Sydney (C) - South"
1400720,105057205,"Sydney (C) - South"
1400721,105057205,"Sydney (C) - South"
1400722,105057205,"Sydney (C) - South"
1400723,105057205,"Sydney (C) - South"
1400801,105057205,"Sydney (C) - South"
1400802,105057205,"Sydney (C) - South"
1400803,105057205,"Sydney (C) - South"
1400804,105057205,"Sydney (C) - South"
1400805,105057205,"Sydney (C) - South"
1400806,105057205,"Sydney (C) - South"
1400807,105057205,"Sydney (C) - South"
1400808,105057205,"Sydney (C) - South"
1400809,105057205,"Sydney (C) - South"
1400810,105057205,"Sydney (C) - South"
1400811,105057205,"Sydney (C) - South"
1400812,105057205,"Sydney (C) - South"
1400813,105057205,"Sydney (C) - South"
1400814,105057205,"Sydney (C) - South"
1400815,105057205,"Sydney (C) - South"
1400901,105057205,"Sydney (C) - South"
1400902,105057205,"Sydney (C) - South"
1400903,105057205,"Sydney (C) - South"
1400904,105057205,"Sydney (C) - South"
1400905,105057205,"Sydney (C) - South"
1400906,105057205,"Sydney (C) - South"
1400907,105057205,"Sydney (C) - South"
1400908,105057205,"Sydney (C) - South"
1400909,105057205,"Sydney (C) - South"
1400910,105057205,"Sydney (C) - South"
1400911,105057205,"Sydney (C) - South"
1400912,105057205,"Sydney (C) - South"
1400913,105057205,"Sydney (C) - South"
1400914,105057205,"Sydney (C) - South"
1400915,105057205,"Sydney (C) - South"
1401001,105057204,"Sydney (C) - East"
1401002,105057204,"Sydney (C) - East"
1401003,105057204,"Sydney (C) - East"
1401004,105057204,"Sydney (C) - East"
1401005,105057204,"Sydney (C) - East"
1401006,105057204,"Sydney (C) - East"
1401007,105057204,"Sydney (C) - East"
1401008,105057204,"Sydney (C) - East"
1401009,105057204,"Sydney (C) - East"
1401010,105057204,"Sydney (C) - East"
1401011,105057204,"Sydney (C) - East"
1401012,105057204,"Sydney (C) - East"
1401101,105057204,"Sydney (C) - East"
1401102,105057204,"Sydney (C) - East"
1401103,105057204,"Sydney (C) - East"
1401104,105057204,"Sydney (C) - East"
1401105,105057204,"Sydney (C) - East"
1401106,105057204,"Sydney (C) - East"
1401107,105057204,"Sydney (C) - East"
1401108,105057204,"Sydney (C) - East"
1401109,105057204,"Sydney (C) - East"
1401110,105057204,"Sydney (C) - East"
1401111,105057204,"Sydney (C) - East"
1401112,105057204,"Sydney (C) - East"
1401113,105057204,"Sydney (C) - East"
1401114,105057204,"Sydney (C) - East"
1401115,105057204,"Sydney (C) - East"
1401116,105057204,"Sydney (C) - East"
1401201,105057204,"Sydney (C) - East"
1401202,105057204,"Sydney (C) - East"
1401203,105057204,"Sydney (C) - East"
1401204,105057204,"Sydney (C) - East"
1401205,105057204,"Sydney (C) - East"
1401206,105057204,"Sydney (C) - East"
1401207,105057204,"Sydney (C) - East"
1401208,105057204,"Sydney (C) - East"
1401209,105057204,"Sydney (C) - East"
1401210,105057204,"Sydney (C) - East"
1401211,105057204,"Sydney (C) - East"
1401212,105057204,"Sydney (C) - East"
1401213,105057204,"Sydney (C) - East"
1401214,105057204,"Sydney (C) - East"
1401215,105057204,"Sydney (C) - East"
1401216,105057204,"Sydney (C) - East"
1401217,105057204,"Sydney (C) - East"
1401301,105057204,"Sydney (C) - East"
1401302,105057204,"Sydney (C) - East"
1401303,105057204,"Sydney (C) - East"
1401304,105057204,"Sydney (C) - East"
1401305,105057204,"Sydney (C) - East"
1401306,105057204,"Sydney (C) - East"
1401307,105057204,"Sydney (C) - East"
1401308,105057204,"Sydney (C) - East"
1401309,105057204,"Sydney (C) - East"
1401310,105057204,"Sydney (C) - East"
1401311,105057204,"Sydney (C) - East"
1401401,105057204,"Sydney (C) - East"
1401402,105057204,"Sydney (C) - East"
1401403,105057204,"Sydney (C) - East"
1401404,105057204,"Sydney (C) - East"
1401405,105057204,"Sydney (C) - East"
1401406,105057204,"Sydney (C) - East"
1401407,105057204,"Sydney (C) - East"
1401408,105057204,"Sydney (C) - East"
1401409,105057204,"Sydney (C) - East"
1401410,105057204,"Sydney (C) - East"
1401411,105057204,"Sydney (C) - East"
1401501,105057204,"Sydney (C) - East"
1401502,105057204,"Sydney (C) - East"
1401503,105057204,"Sydney (C) - East"
1401504,105057204,"Sydney (C) - East"
1401505,105057204,"Sydney (C) - East"
1401506,105057204,"Sydney (C) - East"
1401507,105057204,"Sydney (C) - East"
1401508,105057204,"Sydney (C) - East"
1401509,105057204,"Sydney (C) - East"
1401510,105057204,"Sydney (C) - East"
1401601,105057204,"Sydney (C) - East"
1401602,105057204,"Sydney (C) - East"
1401603,105057204,"Sydney (C) - East"
1401604,105057204,"Sydney (C) - East"
1401606,105057204,"Sydney (C) - East"
1401607,105057204,"Sydney (C) - East"
1401608,105057204,"Sydney (C) - East"
1401609,105057204,"Sydney (C) - East"
1401701,105057204,"Sydney (C) - East"
1401703,105057204,"Sydney (C) - East"
1401704,105057204,"Sydney (C) - East"
1401705,105057204,"Sydney (C) - East"
1401706,105057204,"Sydney (C) - East"
1401707,105057204,"Sydney (C) - East"
1401709,105057204,"Sydney (C) - East"
1401801,105057204,"Sydney (C) - East"
1401802,105057204,"Sydney (C) - East"
1401803,105057204,"Sydney (C) - East"
1401804,105057204,"Sydney (C) - East"
1401805,105057204,"Sydney (C) - East"
1401806,105057204,"Sydney (C) - East"
1401807,105057204,"Sydney (C) - East"
1401808,105057204,"Sydney (C) - East"
1401809,105057204,"Sydney (C) - East"
1401810,105057204,"Sydney (C) - East"
1401811,105057204,"Sydney (C) - East"
1401901,105057204,"Sydney (C) - East"
1401902,105057204,"Sydney (C) - East"
1401903,105057204,"Sydney (C) - East"
1401904,105057204,"Sydney (C) - East"
1401905,105057204,"Sydney (C) - East"
1401906,105057204,"Sydney (C) - East"
1401907,105057204,"Sydney (C) - East"
1401908,105057204,"Sydney (C) - East"
1401909,105057204,"Sydney (C) - East"
1402001,105057206,"Sydney (C) - West"
1402002,105057206,"Sydney (C) - West"
1402003,105057201,"Sydney (C) - Inner"
1402004,105057204,"Sydney (C) - East"
1402005,105057201,"Sydney (C) - Inner"
1402006,105057206,"Sydney (C) - West"
1402007,105057204,"Sydney (C) - East"
1402008,105057201,"Sydney (C) - Inner"
1402009,105057201,"Sydney (C) - Inner"
1402010,105057201,"Sydney (C) - Inner"
1402011,105057201,"Sydney (C) - Inner"
1402012,105057201,"Sydney (C) - Inner"
1402013,105057206,"Sydney (C) - West"
1402014,105057204,"Sydney (C) - East"
1402015,105057204,"Sydney (C) - East"
1402016,105057201,"Sydney (C) - Inner"
1402017,105057201,"Sydney (C) - Inner"
1402018,105057201,"Sydney (C) - Inner"
1402019,105057201,"Sydney (C) - Inner"
1402020,105057204,"Sydney (C) - East"
1402021,105057201,"Sydney (C) - Inner"
1402022,105057201,"Sydney (C) - Inner"
1402023,105057201,"Sydney (C) - Inner"
1402024,105057201,"Sydney (C) - Inner"
1402025,105057201,"Sydney (C) - Inner"
1402026,105057201,"Sydney (C) - Inner"
1402027,105057201,"Sydney (C) - Inner"
1402028,105057201,"Sydney (C) - Inner"
1410101,105351521,"Canada Bay (A) - Concord"
1410102,105351521,"Canada Bay (A) - Concord"
1410103,105351521,"Canada Bay (A) - Concord"
1410104,105351521,"Canada Bay (A) - Concord"
1410105,105351521,"Canada Bay (A) - Concord"
1410106,105351521,"Canada Bay (A) - Concord"
1410107,105351521,"Canada Bay (A) - Concord"
1410108,105351521,"Canada Bay (A) - Concord"
1410109,105351521,"Canada Bay (A) - Concord"
1410110,105351521,"Canada Bay (A) - Concord"
1410111,105351521,"Canada Bay (A) - Concord"
1410112,105351521,"Canada Bay (A) - Concord"
1410113,105351521,"Canada Bay (A) - Concord"
1410114,105351521,"Canada Bay (A) - Concord"
1410115,105351521,"Canada Bay (A) - Concord"
1410116,105351521,"Canada Bay (A) - Concord"
1410117,105351521,"Canada Bay (A) - Concord"
1410118,105351521,"Canada Bay (A) - Concord"
1410119,105351521,"Canada Bay (A) - Concord"
1410120,105351521,"Canada Bay (A) - Concord"
1410121,105351521,"Canada Bay (A) - Concord"
1410201,105351521,"Canada Bay (A) - Concord"
1410202,105351521,"Canada Bay (A) - Concord"
1410203,105351521,"Canada Bay (A) - Concord"
1410204,105351521,"Canada Bay (A) - Concord"
1410205,105351521,"Canada Bay (A) - Concord"
1410206,105351521,"Canada Bay (A) - Concord"
1410207,105351521,"Canada Bay (A) - Concord"
1410208,105351521,"Canada Bay (A) - Concord"
1410209,105351521,"Canada Bay (A) - Concord"
1410210,105351521,"Canada Bay (A) - Concord"
1410211,105351521,"Canada Bay (A) - Concord"
1410212,105351521,"Canada Bay (A) - Concord"
1410213,105351521,"Canada Bay (A) - Concord"
1410214,105351521,"Canada Bay (A) - Concord"
1410215,105351521,"Canada Bay (A) - Concord"
1410216,105351521,"Canada Bay (A) - Concord"
1410217,105351521,"Canada Bay (A) - Concord"
1410301,105351521,"Canada Bay (A) - Concord"
1410302,105351521,"Canada Bay (A) - Concord"
1410303,105351521,"Canada Bay (A) - Concord"
1410304,105351521,"Canada Bay (A) - Concord"
1410305,105351521,"Canada Bay (A) - Concord"
1410306,105351521,"Canada Bay (A) - Concord"
1410307,105351521,"Canada Bay (A) - Concord"
1410308,105351521,"Canada Bay (A) - Concord"
1410309,105351521,"Canada Bay (A) - Concord"
1410310,105351521,"Canada Bay (A) - Concord"
1410311,105351521,"Canada Bay (A) - Concord"
1410312,105351521,"Canada Bay (A) - Concord"
1410313,105351521,"Canada Bay (A) - Concord"
1410314,105351521,"Canada Bay (A) - Concord"
1410401,105357100,"Strathfield (A)"
1410402,105357100,"Strathfield (A)"
1410403,105357100,"Strathfield (A)"
1410404,105357100,"Strathfield (A)"
1410405,105357100,"Strathfield (A)"
1410406,105357100,"Strathfield (A)"
1410407,105357100,"Strathfield (A)"
1410408,105357100,"Strathfield (A)"
1410409,105357100,"Strathfield (A)"
1410410,105357100,"Strathfield (A)"
1410411,105357100,"Strathfield (A)"
1410412,105357100,"Strathfield (A)"
1410413,105357100,"Strathfield (A)"
1410414,105357100,"Strathfield (A)"
1410415,105357100,"Strathfield (A)"
1410501,105357100,"Strathfield (A)"
1410502,105357100,"Strathfield (A)"
1410503,105357100,"Strathfield (A)"
1410504,105357100,"Strathfield (A)"
1410505,105357100,"Strathfield (A)"
1410506,105357100,"Strathfield (A)"
1410507,105357100,"Strathfield (A)"
1410508,105357100,"Strathfield (A)"
1410509,105357100,"Strathfield (A)"
1410510,105357100,"Strathfield (A)"
1410511,105357100,"Strathfield (A)"
1410512,105357100,"Strathfield (A)"
1410601,105357100,"Strathfield (A)"
1410602,105357100,"Strathfield (A)"
1410603,105357100,"Strathfield (A)"
1410604,105357100,"Strathfield (A)"
1410605,105357100,"Strathfield (A)"
1410606,105357100,"Strathfield (A)"
1410607,105357100,"Strathfield (A)"
1410608,105357100,"Strathfield (A)"
1410609,105357100,"Strathfield (A)"
1410610,105357100,"Strathfield (A)"
1410701,105357100,"Strathfield (A)"
1410702,105357100,"Strathfield (A)"
1410703,105357100,"Strathfield (A)"
1410704,105357100,"Strathfield (A)"
1410705,105357100,"Strathfield (A)"
1410706,105357100,"Strathfield (A)"
1410707,105357100,"Strathfield (A)"
1410708,105357100,"Strathfield (A)"
1410709,105357100,"Strathfield (A)"
1410710,105357100,"Strathfield (A)"
1410711,105357100,"Strathfield (A)"
1410801,105351300,"Burwood (A)"
1410802,105351300,"Burwood (A)"
1410803,105351300,"Burwood (A)"
1410804,105351300,"Burwood (A)"
1410805,105351300,"Burwood (A)"
1410806,105351300,"Burwood (A)"
1410807,105351300,"Burwood (A)"
1410808,105351300,"Burwood (A)"
1410809,105351300,"Burwood (A)"
1410810,105351300,"Burwood (A)"
1410811,105351300,"Burwood (A)"
1410812,105351300,"Burwood (A)"
1410813,105351300,"Burwood (A)"
1410901,105351300,"Burwood (A)"
1410902,105351300,"Burwood (A)"
1410903,105351300,"Burwood (A)"
1410904,105351300,"Burwood (A)"
1410905,105351300,"Burwood (A)"
1410906,105351300,"Burwood (A)"
1410907,105351300,"Burwood (A)"
1410908,105351300,"Burwood (A)"
1410909,105351300,"Burwood (A)"
1410910,105351300,"Burwood (A)"
1410911,105351300,"Burwood (A)"
1410912,105351300,"Burwood (A)"
1410913,105351300,"Burwood (A)"
1411001,105351300,"Burwood (A)"
1411002,105351300,"Burwood (A)"
1411003,105351300,"Burwood (A)"
1411004,105351300,"Burwood (A)"
1411005,105351300,"Burwood (A)"
1411006,105351300,"Burwood (A)"
1411007,105351300,"Burwood (A)"
1411008,105351300,"Burwood (A)"
1411009,105351300,"Burwood (A)"
1411101,105351300,"Burwood (A)"
1411102,105351300,"Burwood (A)"
1411103,105351300,"Burwood (A)"
1411104,105351300,"Burwood (A)"
1411105,105351300,"Burwood (A)"
1411106,105351300,"Burwood (A)"
1411107,105351300,"Burwood (A)"
1411108,105351300,"Burwood (A)"
1411109,105351300,"Burwood (A)"
1411110,105351300,"Burwood (A)"
1411111,105351300,"Burwood (A)"
1411112,105351300,"Burwood (A)"
1411113,105351300,"Burwood (A)"
1411114,105351300,"Burwood (A)"
1411201,105350150,"Ashfield (A)"
1411202,105350150,"Ashfield (A)"
1411203,105350150,"Ashfield (A)"
1411204,105350150,"Ashfield (A)"
1411205,105350150,"Ashfield (A)"
1411206,105350150,"Ashfield (A)"
1411207,105350150,"Ashfield (A)"
1411208,105350150,"Ashfield (A)"
1411209,105350150,"Ashfield (A)"
1411210,105350150,"Ashfield (A)"
1411301,105350150,"Ashfield (A)"
1411302,105350150,"Ashfield (A)"
1411303,105350150,"Ashfield (A)"
1411304,105350150,"Ashfield (A)"
1411305,105350150,"Ashfield (A)"
1411306,105350150,"Ashfield (A)"
1411307,105350150,"Ashfield (A)"
1411308,105350150,"Ashfield (A)"
1411309,105350150,"Ashfield (A)"
1411310,105350150,"Ashfield (A)"
1411311,105350150,"Ashfield (A)"
1411312,105350150,"Ashfield (A)"
1411401,105350150,"Ashfield (A)"
1411402,105350150,"Ashfield (A)"
1411403,105350150,"Ashfield (A)"
1411404,105350150,"Ashfield (A)"
1411405,105350150,"Ashfield (A)"
1411406,105350150,"Ashfield (A)"
1411407,105350150,"Ashfield (A)"
1411408,105350150,"Ashfield (A)"
1411409,105350150,"Ashfield (A)"
1411410,105350150,"Ashfield (A)"
1411411,105350150,"Ashfield (A)"
1411412,105350150,"Ashfield (A)"
1411413,105350150,"Ashfield (A)"
1411414,105350150,"Ashfield (A)"
1411415,105350150,"Ashfield (A)"
1411501,105350150,"Ashfield (A)"
1411502,105350150,"Ashfield (A)"
1411503,105350150,"Ashfield (A)"
1411504,105350150,"Ashfield (A)"
1411505,105350150,"Ashfield (A)"
1411506,105350150,"Ashfield (A)"
1411507,105350150,"Ashfield (A)"
1411508,105350150,"Ashfield (A)"
1411509,105350150,"Ashfield (A)"
1411510,105350150,"Ashfield (A)"
1411511,105350150,"Ashfield (A)"
1411512,105350150,"Ashfield (A)"
1411513,105350150,"Ashfield (A)"
1411514,105350150,"Ashfield (A)"
1411515,105350150,"Ashfield (A)"
1411516,105350150,"Ashfield (A)"
1411601,105350150,"Ashfield (A)"
1411602,105350150,"Ashfield (A)"
1411603,105350150,"Ashfield (A)"
1411604,105350150,"Ashfield (A)"
1411605,105350150,"Ashfield (A)"
1411606,105350150,"Ashfield (A)"
1411607,105350150,"Ashfield (A)"
1411608,105350150,"Ashfield (A)"
1411609,105350150,"Ashfield (A)"
1411610,105350150,"Ashfield (A)"
1411611,105350150,"Ashfield (A)"
1411612,105350150,"Ashfield (A)"
1411613,105350150,"Ashfield (A)"
1411614,105350150,"Ashfield (A)"
1411701,105350150,"Ashfield (A)"
1411702,105350150,"Ashfield (A)"
1411703,105350150,"Ashfield (A)"
1411704,105350150,"Ashfield (A)"
1411705,105350150,"Ashfield (A)"
1411706,105350150,"Ashfield (A)"
1411707,105350150,"Ashfield (A)"
1411708,105350150,"Ashfield (A)"
1411709,105350150,"Ashfield (A)"
1411710,105350150,"Ashfield (A)"
1411801,105351524,"Canada Bay (A) - Drummoyne"
1411802,105351524,"Canada Bay (A) - Drummoyne"
1411803,105351524,"Canada Bay (A) - Drummoyne"
1411804,105351524,"Canada Bay (A) - Drummoyne"
1411805,105351524,"Canada Bay (A) - Drummoyne"
1411806,105351524,"Canada Bay (A) - Drummoyne"
1411807,105351524,"Canada Bay (A) - Drummoyne"
1411808,105351524,"Canada Bay (A) - Drummoyne"
1411809,105351524,"Canada Bay (A) - Drummoyne"
1411810,105351524,"Canada Bay (A) - Drummoyne"
1411811,105351524,"Canada Bay (A) - Drummoyne"
1411812,105351524,"Canada Bay (A) - Drummoyne"
1411813,105351524,"Canada Bay (A) - Drummoyne"
1411814,105351524,"Canada Bay (A) - Drummoyne"
1411901,105351524,"Canada Bay (A) - Drummoyne"
1411902,105351524,"Canada Bay (A) - Drummoyne"
1411903,105351524,"Canada Bay (A) - Drummoyne"
1411904,105351524,"Canada Bay (A) - Drummoyne"
1411905,105351524,"Canada Bay (A) - Drummoyne"
1411906,105351524,"Canada Bay (A) - Drummoyne"
1411907,105351524,"Canada Bay (A) - Drummoyne"
1411908,105351524,"Canada Bay (A) - Drummoyne"
1411909,105351524,"Canada Bay (A) - Drummoyne"
1411910,105351524,"Canada Bay (A) - Drummoyne"
1411911,105351524,"Canada Bay (A) - Drummoyne"
1411912,105351524,"Canada Bay (A) - Drummoyne"
1411913,105351524,"Canada Bay (A) - Drummoyne"
1411914,105351524,"Canada Bay (A) - Drummoyne"
1411915,105351524,"Canada Bay (A) - Drummoyne"
1412001,105351524,"Canada Bay (A) - Drummoyne"
1412002,105351524,"Canada Bay (A) - Drummoyne"
1412003,105351524,"Canada Bay (A) - Drummoyne"
1412004,105351524,"Canada Bay (A) - Drummoyne"
1412005,105351524,"Canada Bay (A) - Drummoyne"
1412006,105351524,"Canada Bay (A) - Drummoyne"
1412007,105351524,"Canada Bay (A) - Drummoyne"
1412008,105351524,"Canada Bay (A) - Drummoyne"
1412009,105351524,"Canada Bay (A) - Drummoyne"
1412010,105351524,"Canada Bay (A) - Drummoyne"
1412011,105351524,"Canada Bay (A) - Drummoyne"
1412012,105351524,"Canada Bay (A) - Drummoyne"
1412013,105351524,"Canada Bay (A) - Drummoyne"
1412014,105351524,"Canada Bay (A) - Drummoyne"
1412015,105351524,"Canada Bay (A) - Drummoyne"
