targetAreaCode,slaCode,slaName,targetAreaCentroidX,targetAreaCentroidY
1092608,110103400,Great Lakes (A),0,0
1092609,110103400,Great Lakes (A),0,0
1092610,110103400,Great Lakes (A),0,0
1092611,110103400,Great Lakes (A),0,0
1100101,110055903,Newcastle (C) - Inner City,0,0
1100102,110055903,Newcastle (C) - Inner City,0,0
1100103,110055903,Newcastle (C) - Inner City,0,0
1100104,110055903,Newcastle (C) - Inner City,0,0
1100105,110055903,Newcastle (C) - Inner City,0,0
1100106,110055903,Newcastle (C) - Inner City,0,0
1100107,110055903,Newcastle (C) - Inner City,0,0
1100202,110055904,Newcastle (C) - Outer West,0,0
1100203,110055904,Newcastle (C) - Outer West,0,0
1100204,110055904,Newcastle (C) - Outer West,0,0
1100205,110055904,Newcastle (C) - Outer West,0,0
1100206,110055904,Newcastle (C) - Outer West,0,0
1100207,110055904,Newcastle (C) - Outer West,0,0
1100208,110055904,Newcastle (C) - Outer West,0,0
1100209,110055904,Newcastle (C) - Outer West,0,0
1100210,110055904,Newcastle (C) - Outer West,0,0
1100211,110055904,Newcastle (C) - Outer West,0,0
1100212,110055904,Newcastle (C) - Outer West,0,0
1100213,110055904,Newcastle (C) - Outer West,0,0
1100214,110055904,Newcastle (C) - Outer West,0,0
1100215,110055904,Newcastle (C) - Outer West,0,0
1100301,110055904,Newcastle (C) - Outer West,0,0
1100302,110055904,Newcastle (C) - Outer West,0,0
1100303,110055903,Newcastle (C) - Inner City,0,0
1100304,110055903,Newcastle (C) - Inner City,0,0
1100305,110055904,Newcastle (C) - Outer West,0,0
1100306,110055904,Newcastle (C) - Outer West,0,0
1100307,110055904,Newcastle (C) - Outer West,0,0
1100308,110055903,Newcastle (C) - Inner City,0,0
1100309,110055903,Newcastle (C) - Inner City,0,0
1100310,110055903,Newcastle (C) - Inner City,0,0
1100311,110055903,Newcastle (C) - Inner City,0,0
1100312,110055903,Newcastle (C) - Inner City,0,0
1100313,110055903,Newcastle (C) - Inner City,0,0
1100314,110055903,Newcastle (C) - Inner City,0,0
1100315,110055903,Newcastle (C) - Inner City,0,0
1100316,110055904,Newcastle (C) - Outer West,0,0
1100317,110055904,Newcastle (C) - Outer West,0,0
1100318,110055904,Newcastle (C) - Outer West,0,0
1100319,110055904,Newcastle (C) - Outer West,0,0
1100320,110055904,Newcastle (C) - Outer West,0,0
1100322,110055904,Newcastle (C) - Outer West,0,0
1100401,110055904,Newcastle (C) - Outer West,0,0
1100402,110055904,Newcastle (C) - Outer West,0,0
1100403,110055904,Newcastle (C) - Outer West,0,0
1100404,110055904,Newcastle (C) - Outer West,0,0
1100405,110055904,Newcastle (C) - Outer West,0,0
1100406,110055904,Newcastle (C) - Outer West,0,0
1100407,110055904,Newcastle (C) - Outer West,0,0
1100408,110055904,Newcastle (C) - Outer West,0,0
1100409,110055904,Newcastle (C) - Outer West,0,0
1100410,110055904,Newcastle (C) - Outer West,0,0
1100501,110055904,Newcastle (C) - Outer West,0,0
1100502,110055904,Newcastle (C) - Outer West,0,0
1100503,110055904,Newcastle (C) - Outer West,0,0
1100504,110055904,Newcastle (C) - Outer West,0,0
1100505,110055904,Newcastle (C) - Outer West,0,0
1100506,110055904,Newcastle (C) - Outer West,0,0
1100507,110055904,Newcastle (C) - Outer West,0,0
1100508,110055904,Newcastle (C) - Outer West,0,0
1100509,110055904,Newcastle (C) - Outer West,0,0
1100510,110055904,Newcastle (C) - Outer West,0,0
1100511,110055904,Newcastle (C) - Outer West,0,0
1100512,110055904,Newcastle (C) - Outer West,0,0
1100513,110055904,Newcastle (C) - Outer West,0,0
1100514,110055904,Newcastle (C) - Outer West,0,0
1100515,110055904,Newcastle (C) - Outer West,0,0
1100516,110055904,Newcastle (C) - Outer West,0,0
1100601,110055904,Newcastle (C) - Outer West,0,0
1100602,110055904,Newcastle (C) - Outer West,0,0
1100603,110055904,Newcastle (C) - Outer West,0,0
1100604,110055904,Newcastle (C) - Outer West,0,0
1100605,110055904,Newcastle (C) - Outer West,0,0
1100606,110055904,Newcastle (C) - Outer West,0,0
1100607,110055904,Newcastle (C) - Outer West,0,0
1100608,110055904,Newcastle (C) - Outer West,0,0
1100609,110055904,Newcastle (C) - Outer West,0,0
1100610,110055904,Newcastle (C) - Outer West,0,0
1100611,110055904,Newcastle (C) - Outer West,0,0
1100612,110055904,Newcastle (C) - Outer West,0,0
1100613,110055904,Newcastle (C) - Outer West,0,0
1100614,110055904,Newcastle (C) - Outer West,0,0
1100701,110055905,Newcastle (C) - Throsby,0,0
1100702,110055905,Newcastle (C) - Throsby,0,0
1100703,110055905,Newcastle (C) - Throsby,0,0
1100704,110055905,Newcastle (C) - Throsby,0,0
1100705,110055905,Newcastle (C) - Throsby,0,0
1100706,110055905,Newcastle (C) - Throsby,0,0
1100707,110055905,Newcastle (C) - Throsby,0,0
1100708,110055905,Newcastle (C) - Throsby,0,0
1100709,110055905,Newcastle (C) - Throsby,0,0
1100710,110055905,Newcastle (C) - Throsby,0,0
1100711,110055905,Newcastle (C) - Throsby,0,0
1100712,110055905,Newcastle (C) - Throsby,0,0
1100713,110055905,Newcastle (C) - Throsby,0,0
1100714,110055905,Newcastle (C) - Throsby,0,0
1100801,110055905,Newcastle (C) - Throsby,0,0
1100802,110055905,Newcastle (C) - Throsby,0,0
1100803,110055905,Newcastle (C) - Throsby,0,0
1100804,110055905,Newcastle (C) - Throsby,0,0
1100805,110055905,Newcastle (C) - Throsby,0,0
1100806,110055905,Newcastle (C) - Throsby,0,0
1100807,110055905,Newcastle (C) - Throsby,0,0
1100808,110055905,Newcastle (C) - Throsby,0,0
1100901,110055905,Newcastle (C) - Throsby,0,0
1100902,110055905,Newcastle (C) - Throsby,0,0
1100903,110055905,Newcastle (C) - Throsby,0,0
1100904,110055905,Newcastle (C) - Throsby,0,0
1100905,110055905,Newcastle (C) - Throsby,0,0
1100906,110055905,Newcastle (C) - Throsby,0,0
1100907,110055905,Newcastle (C) - Throsby,0,0
1100908,110055905,Newcastle (C) - Throsby,0,0
1100909,110055905,Newcastle (C) - Throsby,0,0
1100910,110055905,Newcastle (C) - Throsby,0,0
1100911,110055905,Newcastle (C) - Throsby,0,0
1100912,110055905,Newcastle (C) - Throsby,0,0
1101001,110055905,Newcastle (C) - Throsby,0,0
1101002,110055905,Newcastle (C) - Throsby,0,0
1101003,110055905,Newcastle (C) - Throsby,0,0
1101004,110055905,Newcastle (C) - Throsby,0,0
1101005,110055905,Newcastle (C) - Throsby,0,0
1101006,110055905,Newcastle (C) - Throsby,0,0
1101007,110055905,Newcastle (C) - Throsby,0,0
1101008,110055905,Newcastle (C) - Throsby,0,0
1101009,110055904,Newcastle (C) - Outer West,0,0
1101010,110055904,Newcastle (C) - Outer West,0,0
1101011,110055904,Newcastle (C) - Outer West,0,0
1101012,110055905,Newcastle (C) - Throsby,0,0
1101013,110055905,Newcastle (C) - Throsby,0,0
1101014,110055905,Newcastle (C) - Throsby,0,0
1101015,110055904,Newcastle (C) - Outer West,0,0
1101101,110055903,Newcastle (C) - Inner City,0,0
1101102,110055903,Newcastle (C) - Inner City,0,0
1101103,110055903,Newcastle (C) - Inner City,0,0
1101104,110055903,Newcastle (C) - Inner City,0,0
1101105,110055903,Newcastle (C) - Inner City,0,0
1101106,110055903,Newcastle (C) - Inner City,0,0
1101107,110055903,Newcastle (C) - Inner City,0,0
1101108,110055903,Newcastle (C) - Inner City,0,0
1101109,110055903,Newcastle (C) - Inner City,0,0
1101110,110055903,Newcastle (C) - Inner City,0,0
1101201,110055903,Newcastle (C) - Inner City,0,0
1101202,110055903,Newcastle (C) - Inner City,0,0
1101203,110055903,Newcastle (C) - Inner City,0,0
1101204,110055903,Newcastle (C) - Inner City,0,0
1101205,110055903,Newcastle (C) - Inner City,0,0
1101206,110055903,Newcastle (C) - Inner City,0,0
1101207,110055903,Newcastle (C) - Inner City,0,0
1101208,110055903,Newcastle (C) - Inner City,0,0
1101209,110055903,Newcastle (C) - Inner City,0,0
1101210,110055903,Newcastle (C) - Inner City,0,0
1101211,110055903,Newcastle (C) - Inner City,0,0
1101212,110055903,Newcastle (C) - Inner City,0,0
1101301,110055903,Newcastle (C) - Inner City,0,0
1101302,110055903,Newcastle (C) - Inner City,0,0
1101303,110055903,Newcastle (C) - Inner City,0,0
1101304,110055903,Newcastle (C) - Inner City,0,0
1101305,110055903,Newcastle (C) - Inner City,0,0
1101306,110055903,Newcastle (C) - Inner City,0,0
1101307,110055903,Newcastle (C) - Inner City,0,0
1101308,110055903,Newcastle (C) - Inner City,0,0
1101309,110055903,Newcastle (C) - Inner City,0,0
1101310,110055903,Newcastle (C) - Inner City,0,0
1101311,110055903,Newcastle (C) - Inner City,0,0
1101312,110055903,Newcastle (C) - Inner City,0,0
1101313,110055903,Newcastle (C) - Inner City,0,0
1101314,110055903,Newcastle (C) - Inner City,0,0
1101315,110055903,Newcastle (C) - Inner City,0,0
1101316,110055903,Newcastle (C) - Inner City,0,0
1101402,110055903,Newcastle (C) - Inner City,0,0
1101403,110055905,Newcastle (C) - Throsby,0,0
1101404,110055903,Newcastle (C) - Inner City,0,0
1101405,110055905,Newcastle (C) - Throsby,0,0
1101406,110055905,Newcastle (C) - Throsby,0,0
1101407,110055905,Newcastle (C) - Throsby,0,0
1101408,110055905,Newcastle (C) - Throsby,0,0
1101409,110055905,Newcastle (C) - Throsby,0,0
1101410,110055905,Newcastle (C) - Throsby,0,0
1101411,110055905,Newcastle (C) - Throsby,0,0
1101501,110055905,Newcastle (C) - Throsby,0,0
1101502,110055905,Newcastle (C) - Throsby,0,0
1101503,110055905,Newcastle (C) - Throsby,0,0
1101504,110055905,Newcastle (C) - Throsby,0,0
1101505,110055905,Newcastle (C) - Throsby,0,0
1101506,110055905,Newcastle (C) - Throsby,0,0
1101507,110055905,Newcastle (C) - Throsby,0,0
1101508,110055905,Newcastle (C) - Throsby,0,0
1101509,110055905,Newcastle (C) - Throsby,0,0
1101510,110055905,Newcastle (C) - Throsby,0,0
1101511,110055905,Newcastle (C) - Throsby,0,0
1101601,110055903,Newcastle (C) - Inner City,0,0
1101602,110055903,Newcastle (C) - Inner City,0,0
1101603,110055903,Newcastle (C) - Inner City,0,0
1101604,110055903,Newcastle (C) - Inner City,0,0
1101605,110055903,Newcastle (C) - Inner City,0,0
1101606,110055903,Newcastle (C) - Inner City,0,0
1101607,110055903,Newcastle (C) - Inner City,0,0
1101608,110055903,Newcastle (C) - Inner City,0,0
1101609,110055903,Newcastle (C) - Inner City,0,0
1101610,110055903,Newcastle (C) - Inner City,0,0
1101611,110055903,Newcastle (C) - Inner City,0,0
1101612,110055903,Newcastle (C) - Inner City,0,0
1101701,110055903,Newcastle (C) - Inner City,0,0
1101702,110055903,Newcastle (C) - Inner City,0,0
1101703,110055903,Newcastle (C) - Inner City,0,0
1101704,110055903,Newcastle (C) - Inner City,0,0
1101705,110055903,Newcastle (C) - Inner City,0,0
1101706,110055903,Newcastle (C) - Inner City,0,0
1101707,110055903,Newcastle (C) - Inner City,0,0
1101708,110055903,Newcastle (C) - Inner City,0,0
1101709,110055903,Newcastle (C) - Inner City,0,0
1101710,110055903,Newcastle (C) - Inner City,0,0
1101711,110055903,Newcastle (C) - Inner City,0,0
1101712,110055903,Newcastle (C) - Inner City,0,0
1101713,110055903,Newcastle (C) - Inner City,0,0
1101714,110055903,Newcastle (C) - Inner City,0,0
1101801,110055903,Newcastle (C) - Inner City,0,0
1101802,110055903,Newcastle (C) - Inner City,0,0
1101803,110055903,Newcastle (C) - Inner City,0,0
1101804,110055903,Newcastle (C) - Inner City,0,0
1101805,110055903,Newcastle (C) - Inner City,0,0
1101806,110055903,Newcastle (C) - Inner City,0,0
1101807,110055903,Newcastle (C) - Inner City,0,0
1101808,110055903,Newcastle (C) - Inner City,0,0
1101809,110055903,Newcastle (C) - Inner City,0,0
1101901,110055903,Newcastle (C) - Inner City,0,0
1101902,110055903,Newcastle (C) - Inner City,0,0
1101903,110055903,Newcastle (C) - Inner City,0,0
1101904,110055903,Newcastle (C) - Inner City,0,0
1101905,110055903,Newcastle (C) - Inner City,0,0
1101906,110055903,Newcastle (C) - Inner City,0,0
1101907,110055903,Newcastle (C) - Inner City,0,0
1101908,110055903,Newcastle (C) - Inner City,0,0
1101909,110055903,Newcastle (C) - Inner City,0,0
1101910,110055903,Newcastle (C) - Inner City,0,0
1101911,110055903,Newcastle (C) - Inner City,0,0
1102001,110055905,Newcastle (C) - Throsby,0,0
1102002,110055905,Newcastle (C) - Throsby,0,0
1102003,110055905,Newcastle (C) - Throsby,0,0
1102004,110055905,Newcastle (C) - Throsby,0,0
1102005,110055905,Newcastle (C) - Throsby,0,0
1102006,110055905,Newcastle (C) - Throsby,0,0
1102007,110055905,Newcastle (C) - Throsby,0,0
1102008,110055905,Newcastle (C) - Throsby,0,0
1102009,110055903,Newcastle (C) - Inner City,0,0
1102010,110055903,Newcastle (C) - Inner City,0,0
1102011,110055903,Newcastle (C) - Inner City,0,0
1102012,110055903,Newcastle (C) - Inner City,0,0
1102013,110055905,Newcastle (C) - Throsby,0,0
1102015,110055905,Newcastle (C) - Throsby,0,0
1102101,110055905,Newcastle (C) - Throsby,0,0
1102102,110055905,Newcastle (C) - Throsby,0,0
1102103,110055905,Newcastle (C) - Throsby,0,0
1102105,110055905,Newcastle (C) - Throsby,0,0
1102106,110055905,Newcastle (C) - Throsby,0,0
1102107,110055905,Newcastle (C) - Throsby,0,0
1102108,110055905,Newcastle (C) - Throsby,0,0
1102109,110055905,Newcastle (C) - Throsby,0,0
1102110,110055905,Newcastle (C) - Throsby,0,0
1102111,110055905,Newcastle (C) - Throsby,0,0
1102112,110055905,Newcastle (C) - Throsby,0,0
1102113,110055905,Newcastle (C) - Throsby,0,0
1102114,110055905,Newcastle (C) - Throsby,0,0
1102115,110055905,Newcastle (C) - Throsby,0,0
1102201,110055905,Newcastle (C) - Throsby,0,0
1102202,110055905,Newcastle (C) - Throsby,0,0
1102203,110055905,Newcastle (C) - Throsby,0,0
1102204,110055905,Newcastle (C) - Throsby,0,0
1102205,110055905,Newcastle (C) - Throsby,0,0
1102206,110055905,Newcastle (C) - Throsby,0,0
1102207,110055905,Newcastle (C) - Throsby,0,0
1102208,110055905,Newcastle (C) - Throsby,0,0
1102209,110055905,Newcastle (C) - Throsby,0,0
1102210,110055905,Newcastle (C) - Throsby,0,0
1102211,110055905,Newcastle (C) - Throsby,0,0
1102212,110055905,Newcastle (C) - Throsby,0,0
1102213,110055905,Newcastle (C) - Throsby,0,0
1102214,110055905,Newcastle (C) - Throsby,0,0
1102215,110055905,Newcastle (C) - Throsby,0,0
1102216,110055905,Newcastle (C) - Throsby,0,0
1110101,110103050,Gloucester (A),0,0
1110102,110103050,Gloucester (A),0,0
1110103,110103050,Gloucester (A),0,0
1110104,110103050,Gloucester (A),0,0
1110105,110103050,Gloucester (A),0,0
1110106,110103050,Gloucester (A),0,0
1110107,110103050,Gloucester (A),0,0
1110108,110103050,Gloucester (A),0,0
1110109,110103050,Gloucester (A),0,0
1110110,110103050,Gloucester (A),0,0
1110111,110103050,Gloucester (A),0,0
1110112,110103050,Gloucester (A),0,0
1110113,110103050,Gloucester (A),0,0
1110114,110103050,Gloucester (A),0,0
1110201,110102700,Dungog (A),0,0
1110202,110102700,Dungog (A),0,0
1110203,110102700,Dungog (A),0,0
1110204,110102700,Dungog (A),0,0
1110205,110102700,Dungog (A),0,0
1110206,110102700,Dungog (A),0,0
1110208,110102700,Dungog (A),0,0
1110209,110102700,Dungog (A),0,0
1110210,110102700,Dungog (A),0,0
1110211,110102700,Dungog (A),0,0
1110301,110102700,Dungog (A),0,0
1110302,110102700,Dungog (A),0,0
1110303,110102700,Dungog (A),0,0
1110304,110102700,Dungog (A),0,0
1110305,110102700,Dungog (A),0,0
1110306,110102700,Dungog (A),0,0
1110307,110102700,Dungog (A),0,0
1110308,110102700,Dungog (A),0,0
1110309,110102700,Dungog (A),0,0
1110310,110102700,Dungog (A),0,0
1110311,110102700,Dungog (A),0,0
1110401,110055050,Maitland (C),0,0
1110402,110055050,Maitland (C),0,0
1110403,110055050,Maitland (C),0,0
1110404,110055050,Maitland (C),0,0
1110405,110055050,Maitland (C),0,0
1110406,110055050,Maitland (C),0,0
1110407,110055050,Maitland (C),0,0
1110408,110055050,Maitland (C),0,0
1110409,110055050,Maitland (C),0,0
1110410,110055050,Maitland (C),0,0
1110411,110055050,Maitland (C),0,0
1110501,110055050,Maitland (C),0,0
1110502,110055050,Maitland (C),0,0
1110503,110055050,Maitland (C),0,0
1110504,110055050,Maitland (C),0,0
1110505,110055050,Maitland (C),0,0
1110506,110055050,Maitland (C),0,0
1110507,110055050,Maitland (C),0,0
1110508,110055050,Maitland (C),0,0
1110509,110055050,Maitland (C),0,0
1110510,110055050,Maitland (C),0,0
1110511,110055050,Maitland (C),0,0
1110512,110055050,Maitland (C),0,0
1110601,110055050,Maitland (C),0,0
1110602,110055050,Maitland (C),0,0
1110603,110055050,Maitland (C),0,0
1110604,110055050,Maitland (C),0,0
1110605,110055050,Maitland (C),0,0
1110606,110055050,Maitland (C),0,0
1110607,110055050,Maitland (C),0,0
1110608,110055050,Maitland (C),0,0
1110609,110055050,Maitland (C),0,0
1110701,110055050,Maitland (C),0,0
1110702,110055050,Maitland (C),0,0
1110703,110055050,Maitland (C),0,0
1110704,110055050,Maitland (C),0,0
1110705,110055050,Maitland (C),0,0
1110706,110055050,Maitland (C),0,0
1110707,110055050,Maitland (C),0,0
1110708,110055050,Maitland (C),0,0
1110709,110055050,Maitland (C),0,0
1110710,110055050,Maitland (C),0,0
1110711,110055050,Maitland (C),0,0
1110801,110055050,Maitland (C),0,0
1110802,110055050,Maitland (C),0,0
1110803,110055050,Maitland (C),0,0
1110804,110055050,Maitland (C),0,0
1110805,110055050,Maitland (C),0,0
1110806,110055050,Maitland (C),0,0
1110807,110055050,Maitland (C),0,0
1110808,110055050,Maitland (C),0,0
1110809,110055050,Maitland (C),0,0
1110810,110055050,Maitland (C),0,0
1110811,110055050,Maitland (C),0,0
1110812,110055050,Maitland (C),0,0
1110813,110055050,Maitland (C),0,0
1110901,110055050,Maitland (C),0,0
1110902,110055050,Maitland (C),0,0
1110903,110055050,Maitland (C),0,0
1110904,110055050,Maitland (C),0,0
1110905,110055050,Maitland (C),0,0
1110906,110055050,Maitland (C),0,0
1110907,110055050,Maitland (C),0,0
1110908,110055050,Maitland (C),0,0
1110909,110055050,Maitland (C),0,0
1110910,110055050,Maitland (C),0,0
1110911,110055050,Maitland (C),0,0
1110912,110055050,Maitland (C),0,0
1111001,110055050,Maitland (C),0,0
1111002,110055050,Maitland (C),0,0
1111003,110055050,Maitland (C),0,0
1111004,110055050,Maitland (C),0,0
1111005,110055050,Maitland (C),0,0
1111006,110055050,Maitland (C),0,0
1111007,110055050,Maitland (C),0,0
1111008,110055050,Maitland (C),0,0
1111009,110055050,Maitland (C),0,0
1111010,110055050,Maitland (C),0,0
1111011,110055050,Maitland (C),0,0
1111012,110055050,Maitland (C),0,0
1111013,110055050,Maitland (C),0,0
1111014,110055050,Maitland (C),0,0
1111015,110055050,Maitland (C),0,0
1111016,110055050,Maitland (C),0,0
1111101,110056400,Port Stephens (A),0,0
1111102,110056400,Port Stephens (A),0,0
1111103,110056400,Port Stephens (A),0,0
1111104,110056400,Port Stephens (A),0,0
1111105,110056400,Port Stephens (A),0,0
1111106,110056400,Port Stephens (A),0,0
1111107,110056400,Port Stephens (A),0,0
1111108,110056400,Port Stephens (A),0,0
1111109,110056400,Port Stephens (A),0,0
1111110,110056400,Port Stephens (A),0,0
1111111,110056400,Port Stephens (A),0,0
1111201,110056400,Port Stephens (A),0,0
1111202,110056400,Port Stephens (A),0,0
1111203,110056400,Port Stephens (A),0,0
1111204,110056400,Port Stephens (A),0,0
1111205,110056400,Port Stephens (A),0,0
1111206,110056400,Port Stephens (A),0,0
1111207,110056400,Port Stephens (A),0,0
1111208,110056400,Port Stephens (A),0,0
1111209,110056400,Port Stephens (A),0,0
1111210,110056400,Port Stephens (A),0,0
1111211,110056400,Port Stephens (A),0,0
1111212,110056400,Port Stephens (A),0,0
1111213,110056400,Port Stephens (A),0,0
1111301,110056400,Port Stephens (A),0,0
1111302,110056400,Port Stephens (A),0,0
1111303,110056400,Port Stephens (A),0,0
1111304,110056400,Port Stephens (A),0,0
1111305,110056400,Port Stephens (A),0,0
1111306,110056400,Port Stephens (A),0,0
1111307,110056400,Port Stephens (A),0,0
1111308,110056400,Port Stephens (A),0,0
1111309,110056400,Port Stephens (A),0,0
1111310,110056400,Port Stephens (A),0,0
1111311,110056400,Port Stephens (A),0,0
1111312,110056400,Port Stephens (A),0,0
1111313,110056400,Port Stephens (A),0,0
1111315,110056400,Port Stephens (A),0,0
1111316,110056400,Port Stephens (A),0,0
1111401,110056400,Port Stephens (A),0,0
1111402,110056400,Port Stephens (A),0,0
1111403,110056400,Port Stephens (A),0,0
1111404,110056400,Port Stephens (A),0,0
1111405,110056400,Port Stephens (A),0,0
1111406,110056400,Port Stephens (A),0,0
1111407,110056400,Port Stephens (A),0,0
1111408,110056400,Port Stephens (A),0,0
1111409,110056400,Port Stephens (A),0,0
1111411,110056400,Port Stephens (A),0,0
1111412,110056400,Port Stephens (A),0,0
1111413,110056400,Port Stephens (A),0,0
1111414,110056400,Port Stephens (A),0,0
1111415,110056400,Port Stephens (A),0,0
1111416,110056400,Port Stephens (A),0,0
1111501,110056400,Port Stephens (A),0,0
1111502,110056400,Port Stephens (A),0,0
1111503,110056400,Port Stephens (A),0,0
1111504,110056400,Port Stephens (A),0,0
1111505,110056400,Port Stephens (A),0,0
1111506,110056400,Port Stephens (A),0,0
1111507,110056400,Port Stephens (A),0,0
1111508,110056400,Port Stephens (A),0,0
1111509,110056400,Port Stephens (A),0,0
1111510,110056400,Port Stephens (A),0,0
1111511,110056400,Port Stephens (A),0,0
1111512,110056400,Port Stephens (A),0,0
1111601,110056400,Port Stephens (A),0,0
1111602,110056400,Port Stephens (A),0,0
1111603,110056400,Port Stephens (A),0,0
1111604,110056400,Port Stephens (A),0,0
1111605,110056400,Port Stephens (A),0,0
1111606,110056400,Port Stephens (A),0,0
1111607,110056400,Port Stephens (A),0,0
1111608,110056400,Port Stephens (A),0,0
1111609,110056400,Port Stephens (A),0,0
1111610,110056400,Port Stephens (A),0,0
1111611,110056400,Port Stephens (A),0,0
1111612,110056400,Port Stephens (A),0,0
1111701,110056400,Port Stephens (A),0,0
1111702,110056400,Port Stephens (A),0,0
1111703,110056400,Port Stephens (A),0,0
1111704,110056400,Port Stephens (A),0,0
1111705,110056400,Port Stephens (A),0,0
1111706,110056400,Port Stephens (A),0,0
1111707,110056400,Port Stephens (A),0,0
1111708,110056400,Port Stephens (A),0,0
1111709,110056400,Port Stephens (A),0,0
1111710,110056400,Port Stephens (A),0,0
1111711,110056400,Port Stephens (A),0,0
1111801,110055050,Maitland (C),0,0
1111802,110055050,Maitland (C),0,0
1111803,110055050,Maitland (C),0,0
1111804,110055050,Maitland (C),0,0
1111805,110055050,Maitland (C),0,0
1111806,110055050,Maitland (C),0,0
1111807,110055050,Maitland (C),0,0
1111808,110055050,Maitland (C),0,0
1111809,110055050,Maitland (C),0,0
1111810,110055050,Maitland (C),0,0
1111811,110055050,Maitland (C),0,0
1111901,110056400,Port Stephens (A),0,0
1111902,110056400,Port Stephens (A),0,0
1111903,110056400,Port Stephens (A),0,0
1111904,110056400,Port Stephens (A),0,0
1111905,110056400,Port Stephens (A),0,0
1111906,110056400,Port Stephens (A),0,0
1111907,110056400,Port Stephens (A),0,0
1111908,110056400,Port Stephens (A),0,0
1111909,110056400,Port Stephens (A),0,0
1112001,110056400,Port Stephens (A),0,0
1112002,110056400,Port Stephens (A),0,0
1112003,110056400,Port Stephens (A),0,0
1112004,110056400,Port Stephens (A),0,0
1112005,110056400,Port Stephens (A),0,0
1112006,110056400,Port Stephens (A),0,0
1112007,110056400,Port Stephens (A),0,0
1112008,110056400,Port Stephens (A),0,0
1112009,110056400,Port Stephens (A),0,0
1120101,110054653,Lake Macquarie (C) - North,0,0
1120102,110054653,Lake Macquarie (C) - North,0,0
1120103,110054653,Lake Macquarie (C) - North,0,0
1120104,110054653,Lake Macquarie (C) - North,0,0
1120105,110054653,Lake Macquarie (C) - North,0,0
1120106,110054653,Lake Macquarie (C) - North,0,0
1120107,110054653,Lake Macquarie (C) - North,0,0
1120108,110054653,Lake Macquarie (C) - North,0,0
1120109,110054653,Lake Macquarie (C) - North,0,0
1120110,110054653,Lake Macquarie (C) - North,0,0
1120111,110054653,Lake Macquarie (C) - North,0,0
1120112,110054653,Lake Macquarie (C) - North,0,0
1120113,110054653,Lake Macquarie (C) - North,0,0
1120201,110054653,Lake Macquarie (C) - North,0,0
1120202,110054653,Lake Macquarie (C) - North,0,0
1120203,110054653,Lake Macquarie (C) - North,0,0
1120204,110054653,Lake Macquarie (C) - North,0,0
1120205,110054653,Lake Macquarie (C) - North,0,0
1120206,110054653,Lake Macquarie (C) - North,0,0
1120207,110054653,Lake Macquarie (C) - North,0,0
1120208,110054653,Lake Macquarie (C) - North,0,0
1120209,110054653,Lake Macquarie (C) - North,0,0
1120210,110054653,Lake Macquarie (C) - North,0,0
1120211,110054653,Lake Macquarie (C) - North,0,0
1120212,110054653,Lake Macquarie (C) - North,0,0
1120213,110054653,Lake Macquarie (C) - North,0,0
1120301,110054653,Lake Macquarie (C) - North,0,0
1120302,110054655,Lake Macquarie (C) - West,0,0
1120303,110054655,Lake Macquarie (C) - West,0,0
1120304,110054655,Lake Macquarie (C) - West,0,0
1120305,110054655,Lake Macquarie (C) - West,0,0
1120306,110054655,Lake Macquarie (C) - West,0,0
1120307,110054655,Lake Macquarie (C) - West,0,0
1120308,110054655,Lake Macquarie (C) - West,0,0
1120309,110054655,Lake Macquarie (C) - West,0,0
1120310,110054655,Lake Macquarie (C) - West,0,0
1120311,110054653,Lake Macquarie (C) - North,0,0
1120401,110054655,Lake Macquarie (C) - West,0,0
1120402,110054655,Lake Macquarie (C) - West,0,0
1120403,110054655,Lake Macquarie (C) - West,0,0
1120404,110054655,Lake Macquarie (C) - West,0,0
1120405,110054655,Lake Macquarie (C) - West,0,0
1120406,110054655,Lake Macquarie (C) - West,0,0
1120407,110054655,Lake Macquarie (C) - West,0,0
1120408,110054655,Lake Macquarie (C) - West,0,0
1120409,110054655,Lake Macquarie (C) - West,0,0
1120410,110054655,Lake Macquarie (C) - West,0,0
1120411,110054655,Lake Macquarie (C) - West,0,0
1120412,110054655,Lake Macquarie (C) - West,0,0
1120413,110054655,Lake Macquarie (C) - West,0,0
1120501,110054655,Lake Macquarie (C) - West,0,0
1120502,110054655,Lake Macquarie (C) - West,0,0
1120503,110054655,Lake Macquarie (C) - West,0,0
1120504,110054655,Lake Macquarie (C) - West,0,0
1120505,110054655,Lake Macquarie (C) - West,0,0
1120506,110054655,Lake Macquarie (C) - West,0,0
1120507,110054655,Lake Macquarie (C) - West,0,0
1120508,110054655,Lake Macquarie (C) - West,0,0
1120509,110054655,Lake Macquarie (C) - West,0,0
1120510,110054655,Lake Macquarie (C) - West,0,0
1120511,110054655,Lake Macquarie (C) - West,0,0
1120512,110054655,Lake Macquarie (C) - West,0,0
1120513,110054655,Lake Macquarie (C) - West,0,0
1120514,110054655,Lake Macquarie (C) - West,0,0
1120515,110054655,Lake Macquarie (C) - West,0,0
1120516,110054655,Lake Macquarie (C) - West,0,0
1120517,110054655,Lake Macquarie (C) - West,0,0
1120601,110054655,Lake Macquarie (C) - West,0,0
1120602,110054655,Lake Macquarie (C) - West,0,0
1120603,110054655,Lake Macquarie (C) - West,0,0
1120604,110054655,Lake Macquarie (C) - West,0,0
