1,9.48024261292927
2,9.25
3,9.020809276334358
4,8.792752697534487
5,8.565920849505908
6,8.340413658806138
7,8.116341540373963
8,7.893826701923472
9,7.673004626611403
10,7.454025757937787
11,7.237057413065064
12,7.0222859525940695
13,6.809919235938118
14,6.600189391222043
15,6.393355926272211
17,5.989574275355469
16,6.189709201569974
19,5.60133912560202
18,5.793315113128234
21,5.232112384114087
20,5.414101956926928
23,4.886205071423016
22,5.055937104039171
25,4.568916720624267
24,4.723610906922796
27,4.286607049870562
26,4.422951503238533
29,4.046603514059662
28,4.16082924427331
31,3.8890872965260113
30,3.944933459514875
34,3.6827299656640586
35,3.640054944640259
32,3.799671038392666
33,3.758324094593227
38,3.5089172119045497
39,3.48209706929603
36,3.5794552658190883
37,3.5355339059327378
42,3.43693177121688
43,3.4460121880225554
40,3.473110997362451
41,3.4460121880225554
46,3.43693177121688
44,3.418698582794336
45,3.4460121880225554
