zoneName,MarriedABS,MarriedSP,LoneParentABS,LoneParentSP,U15ChildABS,U15ChildSP,StudentABS,StudentSP,O15ChildABS,O15ChildSP,RelativeABS,RelativeSP,GroupHholdMembersABS,GroupHholdMembersSP,LonePersonABS,LonePersonSP,UnknownABS,UnknownSP
1190909,93,93,7,7,34,34,5,5,19,19,10,10,90,92,72,72,0,0
1192906,120,121,6,6,49,49,10,10,26,26,9,9,3,0,25,25,0,0
1192907,156,156,7,7,72,72,14,14,36,36,12,12,12,10,25,23,0,0
1192904,152,151,6,6,68,68,5,5,41,41,0,0,0,0,24,24,0,0
1192905,99,94,8,8,35,35,5,5,20,20,12,12,0,0,18,17,0,0
1191008,66,66,10,9,25,25,5,5,18,18,19,19,67,77,41,41,0,0
1191009,41,39,0,0,17,17,5,7,11,12,3,3,6,0,0,0,0,0
1191010,219,220,9,9,89,89,29,29,34,34,22,22,24,30,47,48,0,0
1191012,239,239,6,6,91,91,36,36,23,23,9,9,6,5,20,20,0,0
1191011,69,69,0,0,32,32,13,13,18,18,3,3,4,4,21,18,0,0
1181301,105,105,0,0,48,48,8,8,26,26,7,7,4,4,12,12,0,0
1181609,80,80,9,7,19,19,4,4,4,4,0,0,6,6,21,21,0,0
1181608,114,114,0,0,32,32,14,14,16,16,11,11,9,7,41,38,0,0
1181413,87,87,0,0,37,37,5,5,7,7,6,6,6,6,29,28,0,0
1181607,51,51,6,6,13,13,13,13,3,3,0,0,0,2,23,21,0,0
1181412,92,92,9,9,41,41,16,16,16,16,4,4,4,4,16,16,0,0
1181606,60,60,4,4,18,18,8,13,0,8,0,0,0,0,20,17,0,0
1181411,34,34,0,0,14,14,3,3,4,4,0,0,3,5,13,12,0,0
1181305,80,80,7,7,8,8,4,4,14,14,0,0,3,5,46,46,0,0
1181605,132,132,0,0,59,59,5,5,23,23,3,3,0,0,10,9,0,0
1181410,45,45,0,0,14,14,3,3,7,7,0,0,3,0,16,16,0,0
1181304,94,95,3,3,24,24,5,5,9,9,0,0,0,8,27,24,0,0
1181604,55,55,3,0,27,27,3,3,6,6,0,0,0,3,16,16,0,0
1181303,69,69,3,3,44,44,7,7,6,6,6,6,0,0,17,15,0,0
1181603,137,137,6,6,66,66,20,20,14,14,3,3,3,2,22,22,0,0
1181302,63,63,0,0,21,21,5,5,4,4,0,0,0,0,18,18,0,0
1181206,134,134,9,9,48,48,8,8,13,13,3,3,19,14,40,40,0,0
1181205,229,230,5,5,114,114,11,11,19,19,11,11,12,12,36,34,0,0
1181204,117,117,6,6,42,42,11,11,12,12,6,6,9,9,20,19,0,0
1181203,95,95,6,6,39,39,9,9,8,8,9,9,4,4,23,21,0,0
1181202,95,95,6,6,45,45,9,9,17,17,4,4,5,4,17,16,0,0
1181201,116,117,7,7,52,52,8,8,12,12,3,3,6,3,39,39,0,0
1181409,76,72,5,5,30,30,7,7,8,8,6,7,0,0,18,15,0,0
1181610,69,69,5,5,29,29,11,11,11,11,3,3,4,0,19,18,0,0
1181611,86,86,3,3,34,34,7,9,6,7,6,6,3,6,20,21,0,0
1181407,94,94,0,0,36,36,9,9,13,13,3,3,4,4,17,14,0,0
1181408,100,100,0,0,26,26,3,3,16,16,0,0,8,5,23,23,0,0
1181405,123,123,3,2,43,43,13,13,18,18,0,0,0,0,24,28,0,0
1181406,128,128,3,3,56,56,10,10,14,14,6,6,0,2,29,28,0,0
1191811,91,92,0,0,55,55,8,8,28,28,6,6,0,0,23,23,0,0
1181310,122,122,10,7,30,30,8,8,19,19,9,9,9,9,37,37,0,0
1182307,94,94,9,9,60,60,11,11,25,25,6,6,9,9,23,23,0,0
1182308,24,24,0,0,4,4,0,0,0,0,0,0,0,0,14,14,0,0
1182309,78,78,4,4,28,28,5,5,7,7,4,4,0,0,16,16,0,0
1181311,55,56,4,4,15,15,0,0,8,8,0,0,0,0,24,24,0,0
1182314,131,131,0,0,60,60,17,17,20,26,3,3,0,0,5,7,0,0
1191614,213,213,6,6,84,84,18,18,32,32,19,19,15,28,87,85,0,0
1191613,137,138,9,7,39,39,14,14,28,28,0,0,6,6,17,16,0,0
1181306,113,113,0,0,36,36,9,9,13,13,7,7,0,0,18,18,0,0
1182311,105,105,4,4,49,49,11,11,11,13,6,6,3,5,21,19,0,0
1181307,80,81,0,0,26,26,10,10,18,20,3,3,5,5,11,11,0,0
1182310,143,143,7,7,63,63,12,12,23,23,3,3,3,3,37,36,0,0
1181308,93,91,6,6,18,18,5,5,14,17,0,0,6,6,16,16,0,0
1182313,141,142,3,3,55,55,9,9,17,17,0,0,3,2,13,13,0,0
1181309,127,127,6,6,17,17,0,0,7,7,6,6,6,5,20,20,0,0
1182312,127,127,7,7,36,36,3,6,20,20,4,4,4,4,25,26,0,0
1191801,218,219,6,6,85,85,38,38,40,40,6,6,0,0,13,15,0,0
1191802,152,152,0,0,71,71,11,11,14,14,0,0,0,0,18,16,0,0
1191803,142,142,0,0,65,65,16,16,38,38,0,0,3,0,16,18,0,0
1191804,94,93,5,5,49,49,11,11,24,24,3,3,0,0,0,2,0,0
1191610,166,166,6,6,57,57,12,12,43,43,4,4,17,16,50,49,0,0
1191806,126,126,9,9,85,85,12,12,37,37,8,8,5,4,24,24,0,0
1191611,163,164,3,3,71,71,8,8,26,26,10,10,7,7,29,29,0,0
1191807,137,137,3,3,44,44,13,13,31,31,9,9,6,4,29,29,0,0
1191612,100,100,6,6,39,39,3,3,26,26,0,0,15,15,101,101,0,0
1191808,132,132,3,3,63,63,3,3,24,24,0,0,7,7,17,16,0,0
1191809,111,111,3,3,48,48,8,8,24,24,6,6,6,5,16,16,0,0
1191603,65,65,3,3,11,11,3,3,30,30,3,3,12,4,26,25,0,0
1182306,155,155,6,6,66,66,12,12,22,22,3,3,11,11,31,27,0,0
1191602,66,66,9,9,24,24,7,7,21,21,9,9,6,6,16,16,0,0
1182305,112,112,3,3,41,41,7,7,14,14,3,3,3,3,25,25,0,0
1191605,96,96,5,5,61,61,18,18,23,23,3,3,3,3,19,17,0,0
1182304,145,145,3,3,87,87,11,11,11,13,3,4,8,15,15,16,0,0
1191604,90,90,5,5,22,22,11,11,14,14,13,13,31,32,43,40,0,0
1191607,137,137,0,0,61,61,13,13,30,30,0,0,9,5,26,26,0,0
1182302,70,70,3,3,28,28,7,7,15,15,0,0,0,0,15,9,0,0
1191606,77,77,3,3,44,44,10,10,10,10,6,6,0,0,9,9,0,0
1182301,60,60,0,0,29,29,3,3,9,9,3,3,0,0,6,6,0,0
1191810,155,155,7,7,80,80,24,24,31,31,3,3,0,0,18,17,0,0
1191609,69,70,0,0,31,31,8,8,17,17,4,4,4,4,16,14,0,0
1191608,98,97,3,3,50,50,9,9,12,12,7,7,4,10,19,21,0,0
1191601,157,157,10,10,53,53,21,21,51,51,11,11,17,12,36,36,0,0
1180907,96,97,4,2,27,27,10,10,18,18,9,9,6,4,26,26,0,0
1180908,118,118,7,3,39,39,6,6,17,17,6,6,3,8,25,27,0,0
1180909,53,53,3,0,15,15,3,0,3,3,3,3,3,2,23,23,0,0
1180903,92,93,3,3,37,37,9,9,15,18,6,6,9,8,18,19,0,0
1180904,56,56,0,0,20,20,3,3,12,12,3,3,0,0,16,16,0,0
1180905,64,64,0,0,20,20,6,6,13,13,6,6,3,2,25,25,0,0
1180906,150,150,4,1,44,44,14,14,12,12,8,8,0,0,42,42,0,0
1180901,29,29,6,6,10,10,6,6,12,12,19,19,7,10,12,12,0,0
1180902,134,134,6,4,45,45,12,12,29,32,6,6,0,5,20,21,0,0
1181510,143,144,6,6,39,39,7,7,18,18,3,3,6,8,27,27,0,0
1181513,83,84,0,2,23,23,9,12,0,4,0,0,0,0,11,9,0,0
1181511,156,156,0,0,56,56,7,7,7,7,4,4,3,3,11,10,0,0
1181512,87,84,3,5,21,21,8,9,11,11,0,0,3,2,5,5,0,0
1181507,69,69,0,0,10,10,5,5,7,7,8,8,6,6,20,17,0,0
1181506,48,48,0,3,13,13,0,0,6,6,3,3,0,0,10,10,0,0
1181505,38,39,0,0,9,9,0,0,3,3,3,3,0,0,10,10,0,0
1181504,84,84,0,0,18,18,8,8,0,1,3,7,0,0,22,22,0,0
1181509,132,130,0,0,36,36,6,6,11,13,0,0,8,5,18,18,0,0
1181508,64,59,3,6,12,12,9,9,3,8,0,0,4,6,9,12,0,0
1181501,103,103,6,6,44,44,15,15,11,13,0,0,0,3,22,21,0,0
1181502,57,52,0,0,20,20,0,0,11,11,0,0,3,3,14,11,0,0
1181503,75,75,4,4,34,34,7,8,16,17,6,6,11,14,16,13,0,0
1181401,63,63,0,0,13,13,3,3,6,6,0,0,0,0,15,16,0,0
1181403,42,42,3,1,15,15,6,6,6,6,0,0,0,0,15,15,0,0
1181404,88,89,3,3,20,20,6,6,8,9,0,0,0,0,16,16,0,0
1191714,145,145,0,0,93,93,23,23,51,51,3,3,6,15,15,12,0,0
1191712,199,199,7,7,77,77,29,29,55,55,6,6,3,3,10,9,0,0
1191713,58,49,0,0,28,28,3,5,10,10,6,6,3,5,28,30,0,0
1190708,224,224,7,7,120,120,25,25,27,27,18,18,0,0,25,25,0,0
1190709,85,86,8,7,22,22,3,3,7,7,3,3,11,12,63,61,0,0
1191711,243,243,3,3,103,103,23,23,54,54,9,9,0,4,25,24,0,0
1191710,103,104,0,0,59,59,13,13,25,25,6,6,3,3,24,24,0,0
1190701,162,163,6,6,52,52,11,11,31,32,9,9,0,0,16,16,0,0
1190702,207,208,8,8,76,76,20,20,30,30,3,3,3,21,23,22,0,0
1190703,118,119,4,4,38,38,13,13,34,34,0,0,11,10,23,22,0,0
1190704,170,170,12,12,73,73,19,19,48,48,6,6,3,3,25,25,0,0
1190705,122,123,4,4,41,41,7,7,19,19,3,3,3,5,29,31,0,0
1190706,123,123,5,5,64,64,14,14,27,27,17,17,9,6,29,29,0,0
1190707,63,63,4,4,23,23,4,5,8,8,4,4,12,12,26,26,0,0
1191709,99,100,0,0,53,53,7,7,18,18,3,3,6,5,28,28,0,0
1190710,112,112,0,0,52,52,11,11,22,22,3,3,6,4,16,16,0,0
1191705,106,106,6,5,49,49,9,9,45,45,18,18,0,6,22,21,0,0
1191706,162,163,5,5,74,74,15,22,36,36,0,2,4,1,25,25,0,0
1191707,69,69,3,2,34,34,5,5,18,18,3,3,0,0,21,23,0,0
1191708,219,220,9,9,109,109,26,26,51,51,7,7,0,0,19,17,0,0
1191701,54,54,9,9,23,23,3,3,33,33,12,12,12,11,22,19,0,0
1180912,90,90,0,0,25,25,8,8,13,13,9,9,0,0,21,21,0,0
1191702,113,113,6,6,54,54,13,13,39,39,14,14,15,12,16,14,0,0
1191703,172,172,4,4,85,85,21,21,57,57,9,9,7,7,32,30,0,0
1180910,76,73,0,0,25,25,13,13,8,8,0,0,0,0,19,19,0,0
1191704,135,135,6,6,58,58,28,28,43,43,3,3,0,0,9,5,0,0
1180911,82,82,0,0,35,35,9,9,12,12,9,9,6,4,22,23,0,0
1181001,147,147,0,0,70,70,15,15,20,20,9,9,0,0,12,12,0,0
1180812,69,69,0,0,27,27,8,8,5,0,0,0,0,1,11,11,0,0
1190511,148,148,9,8,65,65,14,14,30,30,0,0,0,0,13,12,0,0
1181002,148,148,8,8,80,80,15,15,8,8,4,4,0,0,25,24,0,0
1180811,46,46,3,0,21,21,7,7,7,7,0,0,0,0,21,21,0,0
1190512,144,144,9,9,74,74,12,12,17,17,6,6,12,11,25,25,0,0
1181003,107,100,3,3,44,44,14,14,13,13,0,2,4,6,11,11,0,0
1180814,55,55,0,0,14,14,0,4,6,9,6,6,3,0,15,15,0,0
1190308,94,94,9,9,32,32,18,18,29,29,19,19,6,6,9,9,0,0
1181004,74,74,0,0,21,21,0,0,4,4,4,4,0,0,19,23,0,0
1180813,66,66,6,4,26,26,7,7,16,16,0,0,0,0,18,18,0,0
1190309,224,224,3,3,115,115,34,34,28,28,6,6,12,14,22,21,0,0
1190510,96,97,6,6,47,47,7,7,27,27,8,8,10,8,19,17,0,0
1181005,65,65,4,4,19,19,0,0,10,10,0,0,0,0,5,10,0,0
1190306,150,150,9,8,40,40,19,19,19,19,4,4,3,3,22,20,0,0
1190307,74,75,0,0,32,32,9,9,17,17,4,4,4,18,27,27,0,0
1181007,37,37,0,0,14,14,0,0,3,3,0,0,6,4,7,9,0,0
1190304,165,165,3,3,87,87,15,15,20,20,15,15,16,13,10,10,0,0
1190305,121,122,9,7,68,68,11,11,20,20,6,6,0,0,18,16,0,0
1181104,57,57,3,2,19,19,3,3,9,9,0,0,0,0,22,22,0,0
1190405,55,55,6,6,28,28,6,10,13,13,3,3,0,0,23,23,0,0
1181105,65,65,3,3,28,28,6,6,13,13,3,3,6,8,18,17,0,0
1190406,75,75,4,4,59,59,13,13,14,14,4,4,0,0,26,26,0,0
1181106,79,79,0,0,25,25,7,7,7,12,0,0,0,0,18,16,0,0
1190403,104,102,0,0,49,49,12,12,29,29,9,9,3,2,22,20,0,0
1181107,60,60,3,3,23,23,0,4,17,17,3,4,18,19,34,34,0,0
1190404,60,60,3,0,35,35,8,8,8,8,3,3,3,0,12,12,0,0
1190409,238,239,7,7,100,100,25,25,32,32,9,9,13,16,57,57,0,0
1190610,79,79,6,6,64,64,13,14,27,27,0,0,0,0,13,15,0,0
1181101,77,77,6,6,25,25,6,6,20,23,0,0,5,5,33,33,0,0
1190611,157,157,12,10,64,64,13,13,45,45,15,15,21,21,35,35,0,0
1181102,56,54,0,0,12,12,3,3,9,13,0,0,7,12,14,14,0,0
1190407,184,184,3,3,83,83,23,23,25,25,0,0,9,18,12,10,0,0
1181103,35,35,0,0,12,12,3,3,3,3,3,10,0,0,15,12,0,0
1190408,156,156,3,3,53,53,10,10,27,27,4,4,0,0,21,21,0,0
1190604,96,97,10,10,40,40,7,7,29,29,9,9,9,15,19,19,0,0
1190603,84,84,8,8,37,37,5,5,18,18,3,3,6,14,44,46,0,0
1190602,160,160,0,0,83,83,11,11,30,30,12,12,8,5,58,56,0,0
1190601,109,110,10,10,45,45,3,3,18,18,6,10,15,15,42,42,0,0
1190608,94,94,14,14,139,139,17,17,45,45,9,9,6,0,9,6,0,0
1190412,82,83,6,5,42,42,7,7,9,10,9,9,9,5,21,21,0,0
1190607,101,102,9,9,47,47,10,13,21,21,0,3,8,8,36,36,0,0
1190411,80,80,3,3,33,33,11,11,12,17,9,9,0,0,17,17,0,0
1190606,151,151,9,9,69,69,24,24,28,28,10,10,8,9,41,40,0,0
1190410,83,83,3,3,44,44,15,15,23,23,3,3,0,0,28,28,0,0
1190605,98,98,6,6,33,33,9,9,20,20,12,12,8,18,44,42,0,0
1190509,79,79,6,6,33,33,6,6,24,24,3,3,6,4,17,19,0,0
1190508,121,121,9,9,56,56,10,10,30,30,0,0,0,0,25,24,0,0
1190312,94,92,0,0,44,44,17,17,35,35,0,0,0,8,15,15,0,0
1190507,261,261,7,7,112,112,19,19,26,26,0,0,0,0,23,22,0,0
1190311,125,126,0,0,65,65,14,14,17,17,3,3,10,4,16,14,0,0
1190506,162,162,0,0,89,89,21,21,22,22,3,3,3,2,8,8,0,0
1190609,93,93,6,6,38,38,5,7,22,22,0,0,11,10,38,38,0,0
1190310,88,88,3,3,35,35,9,9,17,20,9,9,0,0,18,18,0,0
1190505,83,84,5,5,46,46,8,8,14,15,3,3,5,8,15,17,0,0
1190504,202,203,3,3,90,90,13,13,43,43,16,16,7,7,31,30,0,0
1190503,119,120,9,9,61,61,14,14,43,43,6,6,17,22,24,24,0,0
1190502,131,129,0,0,59,59,12,12,30,30,7,7,11,15,15,15,0,0
1190501,62,62,0,0,20,20,6,6,25,25,0,0,4,3,15,17,0,0
1190402,197,198,3,3,90,90,35,35,32,32,13,13,7,7,25,25,0,0
1190401,112,112,8,8,68,68,22,22,30,30,14,14,7,7,31,33,0,0
1190301,178,179,6,6,86,86,16,16,39,39,7,7,6,5,31,29,0,0
1190303,132,132,4,4,44,44,20,20,21,21,3,3,12,12,20,19,0,0
1190302,88,88,0,0,30,30,14,14,15,15,6,6,18,18,29,29,0,0
1180108,143,143,0,0,84,84,15,15,19,19,4,4,0,0,14,14,0,0
1180107,50,47,0,0,12,12,9,9,12,12,0,6,0,6,12,10,0,0
1180311,47,45,0,0,18,18,7,7,3,3,0,0,6,6,9,9,0,0
1180601,113,114,3,3,40,40,18,18,13,13,3,3,3,3,15,16,0,0
1180310,193,193,0,0,101,101,20,20,19,19,3,4,12,12,30,30,0,0
1180109,148,149,0,0,70,70,33,33,32,32,5,5,0,6,9,7,0,0
1180313,75,75,0,0,31,31,9,9,19,19,0,0,7,7,14,14,0,0
1180312,30,30,0,0,7,7,3,3,0,0,0,0,0,2,9,6,0,0
1180314,78,78,0,0,35,35,8,8,15,15,0,0,3,3,10,10,0,0
1180412,170,170,3,4,87,87,20,20,23,23,3,3,6,0,12,14,0,0
1180411,98,99,4,5,36,36,17,17,6,6,6,6,5,5,7,7,0,0
1180414,33,33,0,0,16,16,0,0,6,6,0,0,0,0,9,6,0,0
1180413,74,74,0,0,38,38,15,15,9,10,7,7,0,3,5,9,0,0
1180207,176,176,6,6,52,52,25,25,28,28,3,3,0,0,26,25,0,0
1180206,141,141,3,3,52,52,10,10,17,17,18,18,6,4,26,26,0,0
1180410,162,162,3,3,75,75,14,14,18,18,8,8,0,0,16,13,0,0
1180209,149,150,6,5,55,55,18,24,16,18,6,6,6,1,15,18,0,0
1180502,90,91,0,0,27,27,15,15,15,15,3,3,0,0,19,21,0,0
1180208,125,126,6,6,43,43,12,12,20,20,5,5,0,3,15,15,0,0
1180501,84,84,0,0,28,28,7,7,13,15,0,0,6,15,15,13,0,0
1180408,112,113,3,3,43,43,7,7,12,15,3,3,0,0,16,20,0,0
1180409,58,58,0,0,23,23,7,7,3,3,6,6,0,0,7,7,0,0
1180404,78,79,0,6,17,17,8,8,12,12,0,0,0,6,12,11,0,0
1182501,178,178,16,16,71,71,23,23,29,29,12,12,12,10,36,36,0,0
1180405,96,96,9,9,36,36,10,11,11,11,0,0,6,8,11,10,0,0
1180210,49,50,3,2,9,9,0,0,16,16,0,0,3,3,18,18,0,0
1182502,79,79,0,0,34,34,4,7,5,7,3,3,0,0,18,18,0,0
1180406,78,78,12,12,37,37,5,5,19,19,12,12,6,0,13,13,0,0
1180211,190,190,0,0,87,87,16,16,32,32,3,3,3,8,15,13,0,0
1182503,94,94,9,9,41,41,7,7,16,16,3,3,6,4,20,19,0,0
1182504,132,132,3,3,57,57,12,13,19,19,5,5,17,8,30,30,0,0
1180305,72,72,0,0,23,23,15,15,12,13,6,6,3,0,9,9,0,0
1180110,195,195,3,3,104,104,31,31,26,26,0,0,0,0,13,14,0,0
1180306,73,70,0,0,26,26,15,15,6,10,6,6,0,0,0,0,0,0
1180307,68,69,6,6,21,21,7,7,12,12,6,6,6,6,17,17,0,0
1180308,100,100,3,3,43,43,13,13,19,19,10,10,3,2,11,9,0,0
1180309,149,149,7,7,81,81,33,33,38,38,6,6,11,10,23,21,0,0
1180612,49,49,4,5,17,17,4,4,15,16,0,0,0,0,28,28,0,0
1180807,57,56,3,3,31,31,3,0,6,6,0,0,4,4,14,13,0,0
1180611,145,145,6,6,96,96,15,15,18,18,0,0,6,6,21,20,0,0
1180806,85,86,0,0,11,11,3,3,9,9,6,6,3,2,11,13,0,0
1180610,121,121,6,6,66,66,10,10,19,19,0,0,6,6,15,15,0,0
1180805,139,140,4,1,32,32,5,5,16,16,3,3,6,6,38,38,0,0
1180709,126,126,8,8,69,69,13,13,23,23,15,15,9,7,21,22,0,0
1180804,69,66,0,0,38,38,4,4,11,11,9,9,0,6,9,8,0,0
1180304,75,73,3,3,32,32,0,0,14,14,0,0,0,0,4,7,0,0
1180803,199,199,7,7,83,83,26,26,15,15,3,3,10,10,81,82,0,0
1181110,82,82,3,3,22,22,12,12,9,10,3,3,3,12,9,8,0,0
1180303,230,230,9,8,108,108,48,48,34,37,6,6,6,6,13,13,0,0
1180802,116,116,3,3,27,27,11,11,18,18,9,9,6,0,21,21,0,0
1180302,206,206,8,8,108,108,29,29,39,39,4,4,0,0,19,19,0,0
1180801,116,116,0,0,49,49,9,9,13,13,13,13,4,6,12,11,0,0
1180301,111,111,3,1,36,36,17,17,11,11,6,6,3,0,14,13,0,0
1180403,68,69,0,0,16,16,4,11,6,7,4,4,0,0,14,14,0,0
1180704,31,30,0,0,10,10,3,3,0,0,10,10,4,4,7,7,0,0
1182508,81,80,3,3,21,21,9,10,15,18,6,6,6,0,11,11,0,0
1180402,104,104,0,0,33,33,14,14,15,15,3,3,0,0,20,19,0,0
1180703,62,62,3,3,32,32,3,3,5,5,3,3,3,0,34,34,0,0
1182507,102,102,5,5,48,48,8,8,17,27,12,12,3,3,17,17,0,0
1181111,61,62,3,3,31,31,3,3,13,15,3,3,6,11,17,16,0,0
1180401,316,316,6,6,216,216,38,38,35,36,3,3,0,0,12,12,0,0
1180702,116,116,9,9,33,33,9,9,12,12,6,6,19,19,78,78,0,0
1182506,105,106,8,8,37,37,12,12,15,15,9,9,3,0,29,29,0,0
1180701,279,279,6,6,175,175,19,19,32,32,21,21,14,14,29,28,0,0
1182505,37,37,3,2,14,14,0,0,8,8,3,3,0,0,27,27,0,0
1180513,124,125,0,0,30,30,6,6,16,16,5,5,3,0,32,32,0,0
1180708,94,94,14,14,76,76,5,5,21,21,3,3,6,12,44,41,0,0
1180512,166,167,3,3,41,41,14,14,18,18,6,6,6,6,18,18,0,0
1180707,91,91,9,9,69,69,15,15,29,29,11,11,9,22,28,27,0,0
1180511,48,48,0,0,14,14,3,3,9,9,4,4,0,0,15,11,0,0
1180706,93,86,3,3,35,35,6,6,20,20,6,6,9,10,57,60,0,0
1180809,145,145,3,3,74,74,21,21,18,18,10,10,0,0,14,14,0,0
1180705,160,160,3,3,63,63,10,10,32,32,12,12,7,3,43,45,0,0
1180808,109,108,0,0,24,24,7,7,11,11,0,0,4,5,75,74,0,0
1182509,135,135,7,7,28,28,3,5,14,14,0,0,0,0,24,25,0,0
1180204,79,80,0,0,24,24,8,13,10,10,0,0,4,5,30,28,0,0
1180505,199,199,3,3,108,108,13,13,20,20,3,3,0,0,8,8,0,0
1182510,350,350,7,6,201,201,40,40,28,28,6,6,0,0,19,21,0,0
1180205,194,195,6,6,71,71,13,13,19,19,13,13,0,0,25,28,0,0
1180506,138,138,0,0,48,48,13,13,14,22,0,0,0,0,16,15,0,0
1181109,134,134,3,3,46,46,17,17,7,7,0,0,3,3,15,15,0,0
1180202,69,70,6,8,14,14,5,9,10,10,0,0,0,0,23,22,0,0
1180503,130,130,6,6,29,29,14,14,22,22,0,0,3,0,18,22,0,0
1181108,51,51,3,3,4,4,0,0,10,10,3,3,0,0,11,11,0,0
1180203,162,163,12,9,47,47,17,17,26,26,3,3,4,4,41,41,0,0
1180504,93,93,0,0,33,33,8,8,12,12,0,0,3,0,7,7,0,0
1180509,141,141,6,6,68,68,7,7,27,27,10,10,7,6,34,34,0,0
1180710,57,57,3,3,19,19,7,7,11,11,3,3,3,1,22,26,0,0
1180201,124,124,0,0,42,42,15,15,18,25,6,6,6,11,35,34,0,0
1180711,125,125,3,3,46,46,7,13,15,20,10,10,8,8,13,13,0,0
1190612,69,70,10,10,79,79,11,11,35,35,13,13,0,0,35,34,0,0
1180507,154,155,3,3,67,67,16,16,22,22,9,9,12,12,45,44,0,0
1180508,116,117,0,0,31,31,11,12,12,13,3,3,0,0,12,11,0,0
1180101,127,127,5,5,54,54,13,13,21,21,0,0,3,0,24,24,0,0
1180608,123,123,4,4,77,77,18,18,29,29,4,4,6,6,22,22,0,0
1180810,60,60,0,0,13,13,0,0,11,11,3,3,3,5,29,24,0,0
1180102,129,129,3,3,34,34,11,11,31,31,5,10,0,0,18,24,0,0
1180609,100,100,3,3,40,40,14,14,18,22,6,6,10,8,16,19,0,0
1180606,86,86,6,6,39,39,10,10,15,15,6,6,15,16,38,37,0,0
