1,6.115553940568262
2,6.115553940568262
3,5.744562646538029
4,5.422176684690384
5,5.157518783291051
6,5.495452665613635
7,5.272570530585627
8,4.878524367060187
9,4.878524367060187
10,4.669047011971501
11,4.266145801540309
12,4.0743097574926725
13,3.9749213828703582
14,3.9749213828703582
15,4.0743097574926725
17,2.932575659723036
16,3.492849839314596
19,2.4899799195977463
18,2.4083189157584592
21,1.4832396974191326
20,1.9493588689617927
23,1.9493588689617927
22,1.9493588689617927
25,1.7320508075688772
24,1.9493588689617927
27,2.32379000772445
26,1.7320508075688772
29,2.04939015319192
28,2.1447610589527217
31,2.4899799195977463
30,2.569046515733026
