1,4.038873605350878
2,3.952847075210474
3,3.816084380618437
4,3.69120576505835
5,3.832427429188973
6,3.758324094593227
7,3.648629879831606
8,3.605551275463989
9,3.5443617196894563
10,3.517811819867572
11,3.5619517121937516
12,3.6228441865473595
13,3.783186487605389
14,3.856812155135378
15,3.944933459514875
17,3.881043674065006
16,3.905124837953327
19,3.8649062084350767
18,3.872983346207417
21,3.897114317029974
20,3.872983346207417
23,3.848701079585163
22,3.8890872965260113
25,3.832427429188973
24,3.824264635194589
27,3.7332961307670196
26,3.824264635194589
29,3.6996621467371855
28,3.774917217635375
31,3.6996621467371855
30,3.640054944640259
