1,4.886205071423016
2,4.656984002549289
3,4.430011286667337
4,4.205650960315181
5,3.984344362627307
6,3.766629793329841
7,3.553167600887974
8,3.344772040064913
9,3.142451272494134
10,2.947456530637899
11,2.7613402542968153
12,2.5860201081971503
13,2.4238399287081647
14,2.331844763272204
15,2.179449471770337
17,1.9685019685029528
16,2.1065374432940898
19,1.8027756377319946
18,1.8540496217739157
21,1.6583123951777
20,1.713913650100261
23,1.4142135623730951
22,1.5206906325745548
25,1.3228756555322954
24,1.3919410907075054
27,1.2747548783981961
26,1.299038105676658
