1,0.1370337871886969
2,0.13374651592929465
3,0.13509366550840785
4,0.13610710372352172
5,0.13610710372352172
6,0.13610710372352172
7,0.13470139175617366
8,0.13109357240122949
9,0.1275288442672804
10,0.1253150248479911
11,0.1253150248479911
12,0.1275288442672804
13,0.12503373108603166
14,0.12151974210627008
15,0.11927199109498247
17,0.11463031390335814
16,0.11805796519176644
19,0.11565605406742849
18,0.11811419320409237
21,0.11337369089130839
20,0.11337369089130839
23,0.10996836416918125
22,0.11337369089130839
25,0.10662790470200106
24,0.10996836416918125
27,0.10450274746503224
26,0.10662790470200106
29,0.1031149820016425
28,0.10450274746503224
31,0.09982334833765528
30,0.09982334833765528
34,0.09661119937589176
35,0.09455458967442053
32,0.09773963705328445
33,0.09661119937589176
38,0.0899750627018148
39,0.0865348311377289
36,0.0931179709811141
37,0.0899750627018148
42,0.07990539417218129
43,0.07682435443778
40,0.08317489827610637
41,0.08123394308798287
46,0.07068920709994954
47,0.07104410674235068
44,0.07682435443778
45,0.0736499977352418
51,0.07024377712385386
50,0.0704696993135475
49,0.07205924428237305
48,0.07253514041227528
53,0.06602687657931376
52,0.06730952517271532
