ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,58,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,21,13,3,0,0,-1
_25_34,30,3,-1,-1,10,6,4,0,-1
_35_44,43,3,-1,-1,0,0,4,0,-1
_45_54,50,3,-1,-1,3,0,3,0,-1
_55_64,26,3,-1,-1,3,3,0,0,-1
_65_74,16,3,-1,-1,0,0,0,6,-1
_75_84,12,3,-1,-1,0,0,0,9,-1
_85_99,0,3,-1,-1,0,3,0,3,-1
