ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,168,-1,-1,-1,-1,-1,-1
_15_24,21,0,-1,28,23,0,0,0,-1
_25_34,58,3,-1,-1,9,3,0,5,-1
_35_44,76,13,-1,-1,0,0,0,0,-1
_45_54,64,12,-1,-1,0,0,0,0,-1
_55_64,12,6,-1,-1,0,0,3,0,-1
_65_74,3,0,-1,-1,0,10,0,0,-1
_75_84,0,0,-1,-1,0,4,0,0,-1
_85_99,3,0,-1,-1,0,0,0,0,-1
