ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,69,-1,-1,-1,-1,-1,-1
_15_24,13,3,-1,9,10,4,0,0,-1
_25_34,37,5,-1,-1,0,0,4,0,-1
_35_44,20,12,-1,-1,0,0,0,5,-1
_45_54,29,5,-1,-1,3,3,0,3,-1
_55_64,30,0,-1,-1,0,0,3,11,-1
_65_74,32,0,-1,-1,0,0,0,10,-1
_75_84,7,3,-1,-1,0,3,0,19,-1
_85_99,0,0,-1,-1,0,5,0,5,-1
