ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,120,-1,-1,-1,-1,-1,-1
_15_24,13,6,-1,24,38,3,0,0,-1
_25_34,24,16,-1,-1,7,0,0,0,-1
_35_44,36,8,-1,-1,3,0,0,0,-1
_45_54,42,12,-1,-1,0,0,0,5,-1
_55_64,25,3,-1,-1,0,0,0,6,-1
_65_74,6,3,-1,-1,0,0,0,0,-1
_75_84,3,0,-1,-1,0,3,0,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
