ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,66,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,11,5,5,8,4,-1
_25_34,31,8,-1,-1,0,0,0,3,-1
_35_44,21,7,-1,-1,0,0,0,3,-1
_45_54,28,8,-1,-1,0,0,0,3,-1
_55_64,13,0,-1,-1,0,0,0,4,-1
_65_74,10,0,-1,-1,0,0,0,8,-1
_75_84,10,0,-1,-1,0,0,0,13,-1
_85_99,0,0,-1,-1,0,0,0,7,-1
