ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,112,-1,-1,-1,-1,-1,-1
_15_24,21,0,-1,23,21,8,0,3,-1
_25_34,63,11,-1,-1,22,6,5,0,-1
_35_44,53,12,-1,-1,3,3,0,3,-1
_45_54,54,5,-1,-1,3,3,0,3,-1
_55_64,27,6,-1,-1,3,0,4,3,-1
_65_74,21,0,-1,-1,0,0,0,6,-1
_75_84,7,0,-1,-1,0,6,0,8,-1
_85_99,3,3,-1,-1,0,3,0,3,-1
