ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,130,-1,-1,-1,-1,-1,-1
_15_24,18,0,-1,31,19,0,0,0,-1
_25_34,84,7,-1,-1,0,0,0,0,-1
_35_44,78,14,-1,-1,0,0,0,6,-1
_45_54,62,5,-1,-1,0,0,0,4,-1
_55_64,26,0,-1,-1,0,3,4,0,-1
_65_74,18,0,-1,-1,0,0,0,4,-1
_75_84,13,0,-1,-1,0,0,0,7,-1
_85_99,3,0,-1,-1,0,0,0,0,-1
