ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,78,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,12,13,0,0,0,-1
_25_34,28,9,-1,-1,3,0,0,0,-1
_35_44,36,10,-1,-1,0,0,0,3,-1
_45_54,50,12,-1,-1,0,0,0,8,-1
_55_64,33,0,-1,-1,0,0,0,11,-1
_65_74,28,4,-1,-1,3,0,0,5,-1
_75_84,11,0,-1,-1,0,0,0,7,-1
_85_99,4,0,-1,-1,0,0,0,3,-1
