ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,42,-1,-1,-1,-1,-1,-1
_15_24,4,0,-1,15,9,3,0,0,-1
_25_34,9,0,-1,-1,0,0,0,0,-1
_35_44,29,8,-1,-1,0,0,0,0,-1
_45_54,25,3,-1,-1,0,3,0,6,-1
_55_64,14,0,-1,-1,0,0,0,0,-1
_65_74,14,3,-1,-1,0,3,3,3,-1
_75_84,9,0,-1,-1,0,0,3,3,-1
_85_99,4,0,-1,-1,0,0,0,0,-1
