ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,48,-1,-1,-1,-1,-1,-1
_15_24,3,0,-1,8,7,6,0,3,-1
_25_34,45,0,-1,-1,6,3,8,5,-1
_35_44,48,3,-1,-1,5,3,3,6,-1
_45_54,40,6,-1,-1,0,3,0,11,-1
_55_64,38,3,-1,-1,0,4,3,8,-1
_65_74,18,0,-1,-1,0,0,0,7,-1
_75_84,4,3,-1,-1,0,0,0,14,-1
_85_99,0,0,-1,-1,0,3,0,3,-1
