ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,147,-1,-1,-1,-1,-1,-1
_15_24,13,3,-1,34,26,7,3,0,-1
_25_34,69,16,-1,-1,6,0,0,0,-1
_35_44,77,11,-1,-1,0,0,0,4,-1
_45_54,57,14,-1,-1,0,0,0,7,-1
_55_64,37,3,-1,-1,0,0,0,8,-1
_65_74,16,3,-1,-1,0,0,5,3,-1
_75_84,3,0,-1,-1,0,0,0,3,-1
_85_99,3,0,-1,-1,0,3,0,3,-1
