ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,87,-1,-1,-1,-1,-1,-1
_15_24,7,3,-1,27,19,6,6,0,-1
_25_34,30,5,-1,-1,7,0,6,0,-1
_35_44,44,8,-1,-1,0,3,0,0,-1
_45_54,59,11,-1,-1,0,0,0,11,-1
_55_64,42,5,-1,-1,0,3,0,8,-1
_65_74,19,0,-1,-1,0,3,0,8,-1
_75_84,7,3,-1,-1,0,3,0,13,-1
_85_99,3,0,-1,-1,0,0,0,3,-1
