ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,123,-1,-1,-1,-1,-1,-1
_15_24,4,0,-1,38,8,3,3,0,-1
_25_34,32,4,-1,-1,0,6,3,0,-1
_35_44,79,23,-1,-1,0,0,0,8,-1
_45_54,57,22,-1,-1,0,0,3,3,-1
_55_64,37,0,-1,-1,0,0,0,7,-1
_65_74,16,0,-1,-1,0,3,0,6,-1
_75_84,10,0,-1,-1,0,0,0,0,-1
_85_99,0,0,-1,-1,0,3,0,3,-1
